train_start,train_end,test_end,alpha,r2_train,r2_test,n_nonzero,selected_features
1971-07-31,1996-07-31,1997-07-31,0.0015,0.022599681621652046,-0.029449126722727703,36,"['Excess_ret_feature', 'RF', 'Sp_Ex_ret', 'vol_12', 'max_dd_12', 'epsfi_q', 'epspi_q', 'epspx_q', 'at_be', 'beta_60m', 'cash_at', 'chcsho_12m', 'coskew_21d', 'cowc_gr1a', 'debt_gr3', 'dsale_dinv', 'eqnpo_me', 'ni_ar1', 'niq_be', 'niq_be_chg1', 'noa_at', 'o_score', 'ocfq_saleq_std', 'op_at', 'ope_bel1', 'qmj_growth', 'ret_3_1', 'ret_6_1', 'rmax5_rvol_21d', 'sale_bev', 'seas_11_15an', 'seas_11_15na', 'seas_16_20an', 'seas_6_10an', 'tangibility', 'zero_trades_126d']"
1972-07-31,1997-07-31,1998-07-31,0.0015,0.020202130104372218,-0.01610993437492958,35,"['Excess_ret_feature', 'RF', 'Sp_Ex_ret', 'vol_12', 'max_dd_12', 'epsfi_q', 'epsfx_q', 'epspi_q', 'opeps_q', 'ami_126d', 'at_be', 'beta_60m', 'cash_at', 'chcsho_12m', 'coskew_21d', 'cowc_gr1a', 'debt_gr3', 'eqnpo_me', 'eqpo_me', 'ni_ar1', 'niq_be', 'niq_be_chg1', 'o_score', 'ocfq_saleq_std', 'qmj_growth', 'ret_3_1', 'rmax5_rvol_21d', 'rskew_21d', 'sale_bev', 'seas_11_15an', 'seas_11_15na', 'seas_16_20an', 'seas_6_10an', 'tangibility', 'turnover_var_126d']"
1973-07-31,1998-07-31,1999-07-31,0.0015,0.018900019770275445,-0.009738003205967516,39,"['Excess_ret_feature', 'RF', 'vol_12', 'max_dd_12', 'epsfi_q', 'epsfx_q', 'epspi_q', 'at_be', 'chcsho_12m', 'coskew_21d', 'dbnetis_at', 'debt_gr3', 'dsale_dinv', 'eqpo_me', 'fcf_me', 'lti_gr1a', 'market_equity', 'ncol_gr1a', 'ni_ar1', 'niq_be', 'niq_be_chg1', 'noa_at', 'o_score', 'ocf_me', 'ocfq_saleq_std', 'prc', 'qmj_growth', 'rd_me', 'ret_6_1', 'ret_9_1', 'rmax5_rvol_21d', 'rskew_21d', 'sale_bev', 'sale_me', 'seas_11_15an', 'seas_11_15na', 'seas_16_20an', 'seas_6_10an', 'taccruals_at']"
1974-07-31,1999-07-31,2000-07-31,0.0015,0.018382471758082608,-0.017400459148760206,38,"['Excess_ret_feature', 'RF', 'vol_12', 'downside_dev_12', 'max_dd_12', 'epsfi_q', 'epspi_q', 'opeps_q', 'age', 'betadown_252d', 'capex_abn', 'cash_at', 'chcsho_12m', 'dbnetis_at', 'dsale_dinv', 'dsale_dsga', 'earnings_variability', 'ncoa_gr1a', 'netis_at', 'ni_ar1', 'noa_at', 'oaccruals_ni', 'ocf_at', 'ocf_me', 'ocfq_saleq_std', 'prc', 'resff3_6_1', 'ret_1_0', 'ret_9_1', 'rmax5_rvol_21d', 'sale_bev', 'sale_emp_gr1', 'sale_me', 'seas_11_15na', 'seas_2_5an', 'taccruals_at', 'tangibility', 'zero_trades_21d']"
1975-07-31,2000-07-31,2001-07-31,0.0015,0.012988397806389163,-0.038106994420350926,25,"['Excess_ret_feature', 'RF', 'vol_12', 'downside_dev_12', 'max_dd_12', 'sharpe_12', 'epspi_q', 'oepsx_q', 'aliq_mat', 'dbnetis_at', 'dsale_drec', 'dsale_dsga', 'eqnpo_me', 'fcf_me', 'ni_ar1', 'ocfq_saleq_std', 'prc', 'qmj_growth', 'ret_9_1', 'rmax5_rvol_21d', 'rskew_21d', 'seas_11_15na', 'seas_2_5an', 'taccruals_at', 'zero_trades_21d']"
1976-07-31,2001-07-31,2002-07-31,0.0015,0.015470290677202958,-0.02403041468877909,34,"['Excess_ret_feature', 'RF', 'ret_lag1', 'downside_dev_12', 'max_dd_12', 'sharpe_12', 'epspi_q', 'opeps_q', 'aliq_mat', 'beta_dimson_21d', 'corr_1260d', 'cowc_gr1a', 'dbnetis_at', 'dsale_drec', 'dsale_dsga', 'eqpo_me', 'gp_at', 'ni_ar1', 'niq_be', 'noa_at', 'ocfq_saleq_std', 'resff3_6_1', 'ret_12_7', 'ret_1_0', 'ret_9_1', 'rmax5_rvol_21d', 'saleq_gr1', 'seas_11_15na', 'seas_16_20an', 'seas_16_20na', 'seas_2_5an', 'seas_6_10an', 'sti_gr1a', 'zero_trades_21d']"
1977-07-31,2002-07-31,2003-07-31,0.0015,0.018859806612537833,0.008260755748086268,28,"['Excess_ret_feature', 'Sp_Ex_ret', 'max_dd_12', 'sharpe_12', 'epspi_q', 'opeps_q', 'aliq_mat', 'beta_dimson_21d', 'dbnetis_at', 'debt_gr3', 'dsale_drec', 'dsale_dsga', 'eqpo_me', 'iskew_ff3_21d', 'ni_ar1', 'niq_at_chg1', 'ocf_at_chg1', 'resff3_6_1', 'ret_1_0', 'ret_9_1', 'rmax5_rvol_21d', 'saleq_gr1', 'seas_11_15an', 'seas_11_15na', 'seas_16_20an', 'seas_6_10an', 'sti_gr1a', 'turnover_126d']"
1978-07-31,2003-07-31,2004-07-31,0.0015,0.02200362264264677,0.0033937713761197363,32,"['Excess_ret_feature', 'RF', 'Sp_Ex_ret', 'downside_dev_12', 'max_dd_12', 'sharpe_12', 'epspi_q', 'aliq_mat', 'beta_dimson_21d', 'capex_abn', 'capx_gr1', 'dbnetis_at', 'debt_gr3', 'dsale_drec', 'dsale_dsga', 'eqpo_me', 'iskew_ff3_21d', 'ni_ar1', 'niq_at_chg1', 'opex_at', 'qmj', 'resff3_6_1', 'ret_1_0', 'ret_9_1', 'rmax5_rvol_21d', 'sale_bev', 'saleq_gr1', 'seas_11_15an', 'seas_11_15na', 'seas_16_20na', 'seas_6_10an', 'sti_gr1a']"
1979-07-31,2004-07-31,2005-07-31,0.0015,0.02160621624543624,0.016146047468807434,31,"['Excess_ret_feature', 'RF', 'Sp_Ex_ret', 'vol_12', 'downside_dev_12', 'max_dd_12', 'sharpe_12', 'epspi_q', 'aliq_mat', 'beta_dimson_21d', 'dbnetis_at', 'debt_gr3', 'dsale_dinv', 'dsale_drec', 'dsale_dsga', 'eqpo_me', 'iskew_ff3_21d', 'ni_ar1', 'niq_at_chg1', 'opex_at', 'qmj', 'resff3_6_1', 'ret_1_0', 'ret_9_1', 'rmax5_rvol_21d', 'saleq_gr1', 'seas_11_15an', 'seas_11_15na', 'seas_16_20na', 'seas_6_10an', 'sti_gr1a']"
1980-07-31,2005-07-31,2006-07-31,0.0015,0.02173932522615918,-0.011747421057334728,36,"['Excess_ret_feature', 'RF', 'Sp_Ex_ret', 'vol_12', 'downside_dev_12', 'max_dd_12', 'sharpe_12', 'epsfx_q', 'epspi_q', 'aliq_mat', 'beta_dimson_21d', 'capex_abn', 'dbnetis_at', 'debt_gr3', 'dsale_dinv', 'dsale_drec', 'dsale_dsga', 'eqpo_me', 'iskew_ff3_21d', 'ni_ar1', 'niq_at_chg1', 'opex_at', 'pi_nix', 'qmj', 'resff3_6_1', 'ret_1_0', 'ret_9_1', 'rmax5_rvol_21d', 'sale_emp_gr1', 'saleq_gr1', 'seas_11_15an', 'seas_11_15na', 'seas_16_20an', 'seas_16_20na', 'seas_6_10an', 'sti_gr1a']"
1981-07-31,2006-07-31,2007-07-31,0.0015,0.020587719196639265,-0.014216544595140546,32,"['Excess_ret_feature', 'RF', 'Sp_Ex_ret', 'vol_12', 'downside_dev_12', 'max_dd_12', 'epsfx_q', 'epspi_q', 'beta_dimson_21d', 'dbnetis_at', 'debt_gr3', 'dsale_dinv', 'dsale_drec', 'dsale_dsga', 'eqpo_me', 'iskew_ff3_21d', 'ni_ar1', 'niq_su', 'opex_at', 'pi_nix', 'qmj', 'resff3_6_1', 'ret_1_0', 'ret_9_1', 'rmax5_rvol_21d', 'sale_emp_gr1', 'saleq_gr1', 'seas_11_15an', 'seas_16_20na', 'seas_1_1an', 'seas_6_10an', 'sti_gr1a']"
1982-07-31,2007-07-31,2008-07-31,0.0015,0.019313332112745663,-0.03923767713035575,34,"['Excess_ret_feature', 'RF', 'Sp_Ex_ret', 'vol_12', 'downside_dev_12', 'max_dd_12', 'epsfx_q', 'epspi_q', 'aliq_mat', 'beta_dimson_21d', 'dbnetis_at', 'debt_gr3', 'dsale_dinv', 'dsale_drec', 'dsale_dsga', 'iskew_ff3_21d', 'ni_ar1', 'niq_at_chg1', 'pi_nix', 'prc', 'qmj', 'resff3_6_1', 'ret_9_1', 'rmax5_rvol_21d', 'sale_emp_gr1', 'saleq_gr1', 'saleq_su', 'seas_11_15an', 'seas_16_20an', 'seas_16_20na', 'seas_1_1an', 'seas_6_10an', 'sti_gr1a', 'taccruals_ni']"
1983-07-31,2008-07-31,2009-07-31,0.0015,0.019183143242854972,-0.03707131873834668,32,"['Excess_ret_feature', 'RF', 'Sp_Ex_ret', 'vol_12', 'downside_dev_12', 'epsfx_q', 'epspi_q', 'aliq_mat', 'beta_dimson_21d', 'dbnetis_at', 'debt_gr3', 'dsale_dinv', 'dsale_drec', 'dsale_dsga', 'iskew_ff3_21d', 'ni_ar1', 'niq_at_chg1', 'oaccruals_at', 'qmj', 'resff3_6_1', 'ret_9_1', 'rmax5_rvol_21d', 'sale_emp_gr1', 'saleq_gr1', 'saleq_su', 'seas_11_15an', 'seas_16_20an', 'seas_16_20na', 'seas_1_1an', 'seas_6_10an', 'sti_gr1a', 'taccruals_ni']"
1984-07-31,2009-07-31,2010-07-31,0.0015,0.02769950645770891,0.021484140702088705,37,"['Excess_ret_feature', 'Sp_Ex_ret', 'ret_lag1', 'downside_dev_12', 'max_dd_12', 'sharpe_12', 'epsfx_q', 'epspi_q', 'epspx_q', 'invch_q', 'is_secondary', 'aliq_mat', 'beta_60m', 'beta_dimson_21d', 'dbnetis_at', 'debt_gr3', 'dolvol_var_126d', 'dsale_dinv', 'gp_at', 'lti_gr1a', 'market_equity', 'ni_ar1', 'niq_be_chg1', 'noa_at', 'o_score', 'ocf_at_chg1', 'qmj', 'qmj_growth', 'resff3_6_1', 'saleq_gr1', 'seas_11_15an', 'seas_16_20na', 'seas_1_1an', 'seas_2_5an', 'seas_6_10an', 'sti_gr1a', 'taccruals_ni']"
1985-07-31,2010-07-31,2011-07-31,0.0015,0.030131240013367533,-0.032487280385713246,45,"['Excess_ret_feature', 'RF', 'Sp_Ex_ret', 'ret_lag1', 'vol_12', 'downside_dev_12', 'max_dd_12', 'sharpe_12', 'epsfx_q', 'epspi_q', 'epspx_q', 'invch_q', 'is_secondary', 'aliq_mat', 'beta_60m', 'beta_dimson_21d', 'dbnetis_at', 'debt_gr3', 'dolvol_126d', 'dolvol_var_126d', 'dsale_drec', 'iskew_capm_21d', 'lti_gr1a', 'market_equity', 'ncol_gr1a', 'ni_ar1', 'ni_inc8q', 'niq_be_chg1', 'noa_at', 'o_score', 'oaccruals_at', 'ocf_at_chg1', 'pi_nix', 'qmj', 'resff3_6_1', 'ret_9_1', 'sale_emp_gr1', 'saleq_gr1', 'seas_11_15an', 'seas_1_1an', 'seas_1_1na', 'seas_2_5an', 'seas_6_10an', 'sti_gr1a', 'taccruals_ni']"
1986-07-31,2011-07-31,2012-07-31,0.0015,0.028184174546023066,-0.057392541325107516,38,"['Excess_ret_feature', 'Sp_Ex_ret', 'ret_lag1', 'vol_12', 'downside_dev_12', 'max_dd_12', 'sharpe_12', 'epsfx_q', 'epspi_q', 'invch_q', 'is_secondary', 'aliq_mat', 'beta_60m', 'beta_dimson_21d', 'dbnetis_at', 'debt_gr3', 'dgp_dsale', 'dolvol_126d', 'dolvol_var_126d', 'dsale_dinv', 'gp_at', 'lti_gr1a', 'ncol_gr1a', 'ni_ar1', 'ni_inc8q', 'niq_be_chg1', 'noa_at', 'o_score', 'oaccruals_at', 'pi_nix', 'qmj', 'resff3_6_1', 'ret_9_1', 'saleq_gr1', 'seas_11_15an', 'seas_1_1na', 'seas_2_5an', 'seas_6_10an']"
1987-07-31,2012-07-31,2013-07-31,0.0015,0.028339207589637372,-0.007288899002603877,45,"['Excess_ret_feature', 'Sp_Ex_ret', 'ret_lag1', 'vol_12', 'downside_dev_12', 'max_dd_12', 'sharpe_12', 'epsfx_q', 'epspi_q', 'epspx_q', 'invch_q', 'opeps_q', 'is_secondary', 'aliq_mat', 'beta_60m', 'beta_dimson_21d', 'coskew_21d', 'dbnetis_at', 'debt_gr3', 'dolvol_126d', 'dolvol_var_126d', 'dsale_dinv', 'dsale_dsga', 'iskew_capm_21d', 'ncol_gr1a', 'niq_be_chg1', 'niq_su', 'noa_at', 'o_score', 'oaccruals_at', 'ocf_at_chg1', 'pi_nix', 'rd_me', 'resff3_6_1', 'ret_9_1', 'rmax5_rvol_21d', 'rskew_21d', 'saleq_gr1', 'seas_11_15an', 'seas_11_15na', 'seas_16_20an', 'seas_1_1na', 'seas_6_10an', 'taccruals_at', 'taccruals_ni']"
1988-07-31,2013-07-31,2014-07-31,0.0015,0.02806882810119271,0.01758753996124185,44,"['Excess_ret_feature', 'Sp_Ex_ret', 'ret_lag1', 'vol_12', 'downside_dev_12', 'max_dd_12', 'sharpe_12', 'epsfx_q', 'epspi_q', 'epspx_q', 'invch_q', 'is_secondary', 'aliq_mat', 'beta_dimson_21d', 'cash_at', 'coskew_21d', 'dbnetis_at', 'debt_gr3', 'dolvol_126d', 'dolvol_var_126d', 'dsale_dinv', 'iskew_capm_21d', 'ncol_gr1a', 'niq_be_chg1', 'niq_su', 'noa_at', 'o_score', 'oaccruals_at', 'ocf_at_chg1', 'pi_nix', 'rd_me', 'resff3_6_1', 'ret_12_7', 'ret_9_1', 'rmax5_rvol_21d', 'rskew_21d', 'saleq_gr1', 'seas_11_15an', 'seas_11_15na', 'seas_16_20an', 'seas_1_1na', 'seas_2_5na', 'seas_6_10an', 'seas_6_10na']"
1989-07-31,2014-07-31,2015-07-31,0.0015,0.028025395062450165,-0.03237475497095543,42,"['Excess_ret_feature', 'RF', 'Sp_Ex_ret', 'vol_12', 'downside_dev_12', 'max_dd_12', 'sharpe_12', 'epsfx_q', 'epspi_q', 'invch_q', 'is_secondary', 'aliq_mat', 'beta_60m', 'beta_dimson_21d', 'cash_at', 'coskew_21d', 'dbnetis_at', 'debt_gr3', 'dolvol_126d', 'dolvol_var_126d', 'dsale_dinv', 'iskew_capm_21d', 'ncol_gr1a', 'ni_ar1', 'niq_be_chg1', 'niq_su', 'noa_at', 'o_score', 'oaccruals_at', 'ocf_at_chg1', 'pi_nix', 'rd_me', 'resff3_6_1', 'ret_12_7', 'rmax5_rvol_21d', 'rskew_21d', 'saleq_gr1', 'seas_11_15an', 'seas_11_15na', 'seas_16_20an', 'seas_1_1na', 'seas_6_10an']"
1990-07-31,2015-07-31,2016-07-31,0.0015,0.024945210633501746,-0.041451199308297326,43,"['Excess_ret_feature', 'Sp_Ex_ret', 'vol_12', 'downside_dev_12', 'max_dd_12', 'sharpe_12', 'epsfx_q', 'epspi_q', 'epspx_q', 'invch_q', 'is_secondary', 'aliq_mat', 'beta_dimson_21d', 'cash_at', 'coskew_21d', 'dbnetis_at', 'debt_gr3', 'dolvol_126d', 'dolvol_var_126d', 'dsale_dinv', 'dsale_dsga', 'iskew_capm_21d', 'ni_ar1', 'niq_be_chg1', 'noa_at', 'o_score', 'oaccruals_at', 'ocf_at_chg1', 'pi_nix', 'qmj', 'rd_me', 'resff3_6_1', 'ret_12_7', 'ret_9_1', 'rmax5_rvol_21d', 'rskew_21d', 'saleq_gr1', 'seas_11_15an', 'seas_11_15na', 'seas_1_1na', 'seas_2_5an', 'seas_2_5na', 'seas_6_10an']"
1991-07-31,2016-07-31,2017-07-31,0.0015,0.021611396308132136,-0.005466521555853365,41,"['Excess_ret_feature', 'Sp_Ex_ret', 'ret_lag1', 'vol_12', 'downside_dev_12', 'max_dd_12', 'sharpe_12', 'epspi_q', 'epspx_q', 'invch_q', 'is_secondary', 'aliq_mat', 'beta_dimson_21d', 'cash_at', 'dbnetis_at', 'dolvol_126d', 'dolvol_var_126d', 'dsale_dinv', 'dsale_dsga', 'iskew_capm_21d', 'ni_ar1', 'niq_be_chg1', 'noa_at', 'o_score', 'ocf_at', 'pi_nix', 'qmj', 'qmj_prof', 'resff3_6_1', 'ret_12_7', 'ret_9_1', 'rmax1_21d', 'rmax5_rvol_21d', 'rskew_21d', 'seas_11_15an', 'seas_11_15na', 'seas_1_1na', 'seas_2_5na', 'seas_6_10na', 'tangibility', 'turnover_126d']"
1992-07-31,2017-07-31,2018-07-31,0.0015,0.022138156856292945,-0.011782671055159621,34,"['Excess_ret_feature', 'Sp_Ex_ret', 'vol_12', 'downside_dev_12', 'max_dd_12', 'epspi_q', 'epspx_q', 'is_secondary', 'aliq_mat', 'beta_dimson_21d', 'cash_at', 'dbnetis_at', 'dolvol_126d', 'dolvol_var_126d', 'dsale_dinv', 'dsale_dsga', 'lti_gr1a', 'ni_ar1', 'niq_be_chg1', 'niq_su', 'noa_at', 'o_score', 'pi_nix', 'qmj_prof', 'resff3_6_1', 'ret_12_7', 'rmax5_rvol_21d', 'rskew_21d', 'seas_11_15an', 'seas_11_15na', 'seas_1_1na', 'seas_6_10an', 'seas_6_10na', 'tangibility']"
1993-07-31,2018-07-31,2019-07-31,0.0015,0.01954425095432033,-0.016727136024151656,36,"['Excess_ret_feature', 'Sp_Ex_ret', 'vol_12', 'downside_dev_12', 'max_dd_12', 'epspi_q', 'epspx_q', 'is_secondary', 'aliq_mat', 'beta_dimson_21d', 'cash_at', 'dolvol_126d', 'dolvol_var_126d', 'dsale_dinv', 'dsale_dsga', 'fnl_gr1a', 'lti_gr1a', 'ni_ar1', 'niq_be_chg1', 'niq_su', 'noa_at', 'o_score', 'ocf_at', 'pi_nix', 'qmj', 'qmj_prof', 'resff3_6_1', 'ret_12_7', 'rmax1_21d', 'rmax5_rvol_21d', 'rskew_21d', 'seas_11_15an', 'seas_11_15na', 'seas_1_1na', 'seas_6_10na', 'tangibility']"
1994-07-31,2019-07-31,2020-07-31,0.0015,0.02024134727873772,0.013048955039111187,31,"['Excess_ret_feature', 'vol_12', 'downside_dev_12', 'epsfx_q', 'epspi_q', 'epspx_q', 'aliq_mat', 'beta_dimson_21d', 'cash_at', 'dgp_dsale', 'dolvol_126d', 'dolvol_var_126d', 'dsale_dinv', 'fnl_gr1a', 'iskew_capm_21d', 'lti_gr1a', 'ni_inc8q', 'niq_su', 'noa_at', 'o_score', 'ocf_at_chg1', 'ope_be', 'opex_at', 'resff3_6_1', 'ret_12_7', 'rskew_21d', 'seas_11_15an', 'seas_11_15na', 'seas_6_10an', 'seas_6_10na', 'tangibility']"
