train_start,train_end,test_end,alpha,r2_train,r2_test,n_nonzero,selected_features
1971-07-31,1996-07-31,1997-07-31,0.002,0.019336774516028665,-0.023341624638470337,27,"['Excess_ret_feature', 'RF', 'vol_12', 'max_dd_12', 'epsfi_q', 'epspi_q', 'at_be', 'beta_60m', 'cash_at', 'chcsho_12m', 'coskew_21d', 'cowc_gr1a', 'debt_gr3', 'dsale_dinv', 'eqnpo_me', 'ni_ar1', 'niq_be', 'niq_be_chg1', 'ocfq_saleq_std', 'qmj_growth', 'ret_3_1', 'rmax5_rvol_21d', 'seas_11_15an', 'seas_11_15na', 'seas_16_20an', 'seas_6_10an', 'tangibility']"
1972-07-31,1997-07-31,1998-07-31,0.002,0.017255402602643466,-0.014146346753475258,26,"['Excess_ret_feature', 'RF', 'vol_12', 'max_dd_12', 'epsfi_q', 'epspi_q', 'at_be', 'beta_60m', 'chcsho_12m', 'cowc_gr1a', 'debt_gr3', 'eqnpo_me', 'eqpo_me', 'market_equity', 'ni_ar1', 'niq_be', 'niq_be_chg1', 'ocfq_saleq_std', 'rmax5_rvol_21d', 'rskew_21d', 'sale_bev', 'seas_11_15an', 'seas_11_15na', 'seas_16_20an', 'seas_6_10an', 'tangibility']"
1973-07-31,1998-07-31,1999-07-31,0.002,0.015033096208011631,-0.007964373974735706,27,"['Excess_ret_feature', 'RF', 'vol_12', 'epsfi_q', 'epspi_q', 'at_be', 'chcsho_12m', 'coskew_21d', 'cowc_gr1a', 'debt_gr3', 'dsale_dinv', 'eqpo_me', 'market_equity', 'ni_ar1', 'niq_be', 'niq_be_chg1', 'ocfq_saleq_std', 'prc', 'qmj_growth', 'rd_me', 'ret_6_1', 'rmax5_rvol_21d', 'rskew_21d', 'sale_bev', 'sale_me', 'seas_11_15na', 'tangibility']"
1974-07-31,1999-07-31,2000-07-31,0.002,0.014600604007714568,-0.007688777676601477,35,"['Excess_ret_feature', 'RF', 'vol_12', 'downside_dev_12', 'max_dd_12', 'epsfi_q', 'epspi_q', 'opeps_q', 'age', 'betadown_252d', 'capex_abn', 'chcsho_12m', 'dbnetis_at', 'dsale_dsga', 'earnings_variability', 'lti_gr1a', 'ncoa_gr1a', 'netis_at', 'ni_ar1', 'noa_at', 'ocf_at', 'ocf_me', 'ocfq_saleq_std', 'prc', 'qmj_growth', 'ret_1_0', 'ret_9_1', 'rmax5_rvol_21d', 'sale_bev', 'sale_me', 'seas_11_15na', 'seas_2_5an', 'taccruals_at', 'tangibility', 'zero_trades_21d']"
1975-07-31,2000-07-31,2001-07-31,0.002,0.010463886670641243,-0.02875061007100488,19,"['vol_12', 'max_dd_12', 'epspi_q', 'cowc_gr1a', 'dbnetis_at', 'dsale_drec', 'dsale_dsga', 'eqnpo_me', 'ni_ar1', 'opex_at', 'qmj_growth', 'ret_9_1', 'rmax5_rvol_21d', 'rskew_21d', 'sale_gr3', 'seas_11_15na', 'seas_2_5an', 'taccruals_at', 'zero_trades_21d']"
1976-07-31,2001-07-31,2002-07-31,0.002,0.011587400848443341,-0.016989125621668322,24,"['Excess_ret_feature', 'RF', 'downside_dev_12', 'max_dd_12', 'epspi_q', 'aliq_mat', 'beta_dimson_21d', 'corr_1260d', 'cowc_gr1a', 'dbnetis_at', 'dsale_drec', 'dsale_dsga', 'ni_ar1', 'noa_at', 'resff3_6_1', 'ret_12_7', 'ret_1_0', 'rmax5_rvol_21d', 'saleq_gr1', 'seas_11_15na', 'seas_16_20an', 'seas_2_5an', 'seas_6_10an', 'zero_trades_21d']"
1977-07-31,2002-07-31,2003-07-31,0.002,0.014674220625342294,0.002496587355074964,27,"['Excess_ret_feature', 'Sp_Ex_ret', 'max_dd_12', 'epspi_q', 'opeps_q', 'aliq_mat', 'beta_dimson_21d', 'cowc_gr1a', 'dbnetis_at', 'debt_gr3', 'dsale_drec', 'dsale_dsga', 'eqpo_me', 'iskew_ff3_21d', 'niq_at_chg1', 'qmj', 'resff3_6_1', 'ret_1_0', 'ret_9_1', 'rmax5_rvol_21d', 'saleq_gr1', 'seas_11_15an', 'seas_11_15na', 'seas_16_20an', 'seas_6_10an', 'sti_gr1a', 'turnover_126d']"
1978-07-31,2003-07-31,2004-07-31,0.002,0.017234205258002233,0.0036515895506322726,27,"['Excess_ret_feature', 'RF', 'Sp_Ex_ret', 'downside_dev_12', 'max_dd_12', 'epspi_q', 'aliq_mat', 'beta_dimson_21d', 'cowc_gr1a', 'dbnetis_at', 'debt_gr3', 'dsale_dinv', 'dsale_drec', 'dsale_dsga', 'eqpo_me', 'iskew_ff3_21d', 'ni_ar1', 'niq_at_chg1', 'qmj', 'resff3_6_1', 'ret_1_0', 'ret_9_1', 'rmax5_rvol_21d', 'sale_bev', 'saleq_gr1', 'seas_11_15an', 'sti_gr1a']"
1979-07-31,2004-07-31,2005-07-31,0.002,0.017296087147321226,0.014177565478374454,28,"['Excess_ret_feature', 'RF', 'Sp_Ex_ret', 'vol_12', 'downside_dev_12', 'max_dd_12', 'epspi_q', 'beta_dimson_21d', 'dbnetis_at', 'debt_gr3', 'dsale_dinv', 'dsale_drec', 'dsale_dsga', 'eqpo_me', 'iskew_ff3_21d', 'ni_ar1', 'niq_at_chg1', 'qmj', 'resff3_6_1', 'ret_1_0', 'ret_9_1', 'rmax5_rvol_21d', 'saleq_gr1', 'seas_11_15an', 'seas_11_15na', 'seas_16_20na', 'seas_6_10an', 'sti_gr1a']"
1980-07-31,2005-07-31,2006-07-31,0.002,0.01749806280643207,-0.009844177372581697,26,"['Excess_ret_feature', 'RF', 'Sp_Ex_ret', 'vol_12', 'downside_dev_12', 'max_dd_12', 'epspi_q', 'beta_dimson_21d', 'dbnetis_at', 'debt_gr3', 'dsale_dinv', 'dsale_dsga', 'eqpo_me', 'iskew_ff3_21d', 'ni_ar1', 'niq_at_chg1', 'qmj', 'resff3_6_1', 'ret_1_0', 'ret_9_1', 'rmax5_rvol_21d', 'saleq_gr1', 'seas_11_15an', 'seas_16_20an', 'seas_6_10an', 'sti_gr1a']"
1981-07-31,2006-07-31,2007-07-31,0.002,0.0166435482184093,-0.009305271183305264,25,"['Excess_ret_feature', 'RF', 'Sp_Ex_ret', 'downside_dev_12', 'max_dd_12', 'epspi_q', 'beta_dimson_21d', 'dbnetis_at', 'debt_gr3', 'dsale_dinv', 'dsale_dsga', 'eqpo_me', 'iskew_ff3_21d', 'ni_ar1', 'niq_at_chg1', 'niq_su', 'qmj', 'resff3_6_1', 'ret_9_1', 'rmax5_rvol_21d', 'sale_emp_gr1', 'saleq_gr1', 'seas_11_15an', 'seas_6_10an', 'sti_gr1a']"
1982-07-31,2007-07-31,2008-07-31,0.002,0.015090462964675755,-0.04249218559186363,25,"['Excess_ret_feature', 'RF', 'Sp_Ex_ret', 'downside_dev_12', 'max_dd_12', 'epspi_q', 'beta_dimson_21d', 'dbnetis_at', 'debt_gr3', 'dsale_dinv', 'dsale_dsga', 'iskew_ff3_21d', 'ni_ar1', 'niq_at_chg1', 'prc', 'qmj', 'resff3_6_1', 'ret_9_1', 'rmax5_rvol_21d', 'saleq_gr1', 'saleq_su', 'seas_11_15an', 'seas_16_20an', 'seas_6_10an', 'sti_gr1a']"
1983-07-31,2008-07-31,2009-07-31,0.002,0.01496735250322312,-0.019973338971856158,28,"['Excess_ret_feature', 'RF', 'Sp_Ex_ret', 'vol_12', 'downside_dev_12', 'epsfx_q', 'epspi_q', 'dbnetis_at', 'debt_gr3', 'dsale_dinv', 'dsale_drec', 'dsale_dsga', 'iskew_ff3_21d', 'niq_at_chg1', 'oaccruals_at', 'qmj', 'resff3_6_1', 'ret_9_1', 'rmax5_rvol_21d', 'sale_emp_gr1', 'saleq_gr1', 'saleq_su', 'seas_11_15an', 'seas_16_20an', 'seas_16_20na', 'seas_1_1na', 'sti_gr1a', 'taccruals_ni']"
1984-07-31,2009-07-31,2010-07-31,0.002,0.022268196723703948,0.012357740002343909,30,"['Excess_ret_feature', 'Sp_Ex_ret', 'ret_lag1', 'downside_dev_12', 'max_dd_12', 'epsfx_q', 'epspi_q', 'epspx_q', 'aliq_mat', 'dbnetis_at', 'debt_gr3', 'dolvol_var_126d', 'gp_at', 'lti_gr1a', 'market_equity', 'ni_ar1', 'niq_be_chg1', 'noa_at', 'o_score', 'ocf_at_chg1', 'qmj', 'qmj_growth', 'resff3_6_1', 'saleq_gr1', 'seas_11_15an', 'seas_16_20na', 'seas_1_1an', 'seas_2_5an', 'seas_6_10an', 'sti_gr1a']"
1985-07-31,2010-07-31,2011-07-31,0.002,0.024406954429340377,-0.0304052906405492,33,"['Excess_ret_feature', 'RF', 'Sp_Ex_ret', 'ret_lag1', 'vol_12', 'downside_dev_12', 'max_dd_12', 'sharpe_12', 'epsfx_q', 'epspi_q', 'epspx_q', 'aliq_mat', 'beta_dimson_21d', 'dbnetis_at', 'debt_gr3', 'dolvol_126d', 'dolvol_var_126d', 'dsale_drec', 'lti_gr1a', 'market_equity', 'ni_ar1', 'niq_be_chg1', 'noa_at', 'o_score', 'oaccruals_at', 'pi_nix', 'qmj', 'resff3_6_1', 'saleq_gr1', 'seas_11_15an', 'seas_1_1an', 'seas_2_5an', 'seas_6_10an']"
1986-07-31,2011-07-31,2012-07-31,0.002,0.022584510132656388,-0.04907157958428576,28,"['Excess_ret_feature', 'Sp_Ex_ret', 'ret_lag1', 'vol_12', 'downside_dev_12', 'max_dd_12', 'epsfx_q', 'epspi_q', 'epspx_q', 'aliq_mat', 'beta_dimson_21d', 'dbnetis_at', 'debt_gr3', 'dolvol_126d', 'dolvol_var_126d', 'fnl_gr1a', 'lti_gr1a', 'niq_be_chg1', 'noa_at', 'o_score', 'oaccruals_at', 'pi_nix', 'qmj', 'resff3_6_1', 'saleq_gr1', 'seas_11_15an', 'seas_2_5an', 'seas_6_10an']"
1987-07-31,2012-07-31,2013-07-31,0.002,0.022132102148350707,-0.007464481708877813,31,"['Excess_ret_feature', 'Sp_Ex_ret', 'ret_lag1', 'vol_12', 'downside_dev_12', 'max_dd_12', 'epsfx_q', 'epspi_q', 'epspx_q', 'aliq_mat', 'beta_dimson_21d', 'coskew_21d', 'dbnetis_at', 'debt_gr3', 'dolvol_126d', 'dolvol_var_126d', 'dsale_dinv', 'dsale_dsga', 'niq_be_chg1', 'niq_su', 'noa_at', 'o_score', 'oaccruals_at', 'pi_nix', 'rd_me', 'resff3_6_1', 'rmax5_rvol_21d', 'saleq_gr1', 'seas_11_15na', 'seas_6_10an', 'zero_trades_21d']"
1988-07-31,2013-07-31,2014-07-31,0.002,0.021585192509827156,0.01181022982612645,31,"['Excess_ret_feature', 'Sp_Ex_ret', 'vol_12', 'downside_dev_12', 'max_dd_12', 'epspi_q', 'epspx_q', 'aliq_mat', 'beta_dimson_21d', 'coskew_21d', 'dbnetis_at', 'debt_gr3', 'dolvol_126d', 'dolvol_var_126d', 'iskew_capm_21d', 'niq_be_chg1', 'niq_su', 'noa_at', 'oaccruals_at', 'ocf_at_chg1', 'pi_nix', 'rd_me', 'resff3_6_1', 'ret_12_7', 'ret_9_1', 'rmax5_rvol_21d', 'rskew_21d', 'saleq_gr1', 'seas_11_15an', 'seas_11_15na', 'seas_6_10an']"
1989-07-31,2014-07-31,2015-07-31,0.002,0.02156595568839459,-0.02546084992566522,32,"['Sp_Ex_ret', 'vol_12', 'downside_dev_12', 'max_dd_12', 'epsfx_q', 'epspi_q', 'aliq_mat', 'beta_dimson_21d', 'cash_at', 'coskew_21d', 'dbnetis_at', 'debt_gr3', 'dolvol_126d', 'dolvol_var_126d', 'dsale_dinv', 'fnl_gr1a', 'iskew_capm_21d', 'niq_be_chg1', 'noa_at', 'oaccruals_at', 'ocf_at_chg1', 'pi_nix', 'rd_me', 'resff3_6_1', 'rmax5_rvol_21d', 'rskew_21d', 'saleq_gr1', 'seas_11_15an', 'seas_11_15na', 'seas_16_20an', 'seas_6_10an', 'zero_trades_21d']"
1990-07-31,2015-07-31,2016-07-31,0.002,0.01873610113894164,-0.032393959135630146,31,"['Sp_Ex_ret', 'vol_12', 'downside_dev_12', 'max_dd_12', 'epsfx_q', 'epspi_q', 'epspx_q', 'aliq_mat', 'beta_dimson_21d', 'cash_at', 'coskew_21d', 'dbnetis_at', 'debt_gr3', 'dolvol_126d', 'dolvol_var_126d', 'dsale_dinv', 'dsale_dsga', 'iskew_capm_21d', 'niq_be_chg1', 'noa_at', 'oaccruals_at', 'ocf_at_chg1', 'pi_nix', 'rd_me', 'resff3_6_1', 'saleq_gr1', 'seas_11_15an', 'seas_11_15na', 'seas_6_10an', 'turnover_126d', 'zero_trades_21d']"
1991-07-31,2016-07-31,2017-07-31,0.002,0.0167134920643619,-0.0060745083965099145,25,"['Sp_Ex_ret', 'vol_12', 'downside_dev_12', 'max_dd_12', 'epspi_q', 'epspx_q', 'aliq_mat', 'beta_dimson_21d', 'cash_at', 'dbnetis_at', 'dolvol_126d', 'dolvol_var_126d', 'dsale_dinv', 'dsale_dsga', 'niq_be_chg1', 'pi_nix', 'resff3_6_1', 'ret_12_7', 'ret_9_1', 'rskew_21d', 'seas_11_15an', 'seas_11_15na', 'seas_1_1na', 'tangibility', 'turnover_126d']"
1992-07-31,2017-07-31,2018-07-31,0.002,0.016830359026422936,-0.007968529079366737,28,"['Sp_Ex_ret', 'vol_12', 'downside_dev_12', 'max_dd_12', 'epspi_q', 'epspx_q', 'aliq_mat', 'beta_dimson_21d', 'cash_at', 'dbnetis_at', 'dolvol_126d', 'dolvol_var_126d', 'dsale_dinv', 'dsale_dsga', 'lti_gr1a', 'ni_ar1', 'niq_be_chg1', 'niq_su', 'o_score', 'pi_nix', 'qmj_prof', 'resff3_6_1', 'ret_12_7', 'seas_11_15na', 'seas_1_1na', 'seas_6_10na', 'tangibility', 'turnover_126d']"
1993-07-31,2018-07-31,2019-07-31,0.002,0.014792437704197359,-0.014416955848296054,27,"['Sp_Ex_ret', 'vol_12', 'downside_dev_12', 'max_dd_12', 'epspi_q', 'epspx_q', 'aliq_mat', 'beta_dimson_21d', 'cash_at', 'dolvol_126d', 'dolvol_var_126d', 'dsale_dinv', 'dsale_dsga', 'fnl_gr1a', 'ni_ar1', 'niq_be_chg1', 'niq_su', 'noa_at', 'o_score', 'ocf_at', 'pi_nix', 'resff3_6_1', 'ret_12_7', 'seas_11_15na', 'seas_1_1na', 'tangibility', 'turnover_126d']"
1994-07-31,2019-07-31,2020-07-31,0.002,0.015391886775689034,0.00833169407671741,23,"['downside_dev_12', 'epspi_q', 'epspx_q', 'aliq_mat', 'beta_dimson_21d', 'cash_at', 'dbnetis_at', 'dolvol_126d', 'dolvol_var_126d', 'fnl_gr1a', 'lti_gr1a', 'ni_inc8q', 'niq_su', 'o_score', 'ocf_at_chg1', 'ope_be', 'pi_nix', 'resff3_6_1', 'ret_12_7', 'seas_11_15an', 'seas_11_15na', 'seas_6_10na', 'tangibility']"
1995-07-31,2020-07-31,2021-07-31,0.002,0.01826680730221375,-0.002805498041881682,29,"['Sp_Ex_ret', 'downside_dev_12', 'epspi_q', 'epspx_q', 'aliq_mat', 'beta_dimson_21d', 'dgp_dsale', 'dolvol_126d', 'dolvol_var_126d', 'earnings_variability', 'fnl_gr1a', 'ivol_hxz4_21d', 'lti_gr1a', 'niq_be_chg1', 'niq_su', 'noa_at', 'o_score', 'ocf_at_chg1', 'ope_be', 'opex_at', 'pi_nix', 'resff3_6_1', 'ret_12_7', 'ret_60_12', 'seas_11_15an', 'seas_11_15na', 'seas_1_1an', 'seas_6_10na', 'tangibility']"
1996-07-31,2021-07-31,2022-07-31,0.002,0.019953774679068004,-0.08355921614792905,28,"['RF', 'Sp_Ex_ret', 'downside_dev_12', 'epspi_q', 'epspx_q', 'aliq_mat', 'beta_60m', 'beta_dimson_21d', 'cash_at', 'debt_gr3', 'dolvol_126d', 'lti_gr1a', 'niq_be_chg1', 'niq_su', 'noa_at', 'o_score', 'ocf_at_chg1', 'ope_be', 'resff3_6_1', 'ret_12_7', 'ret_9_1', 'rskew_21d', 'seas_11_15an', 'seas_11_15na', 'seas_1_1an', 'seas_6_10na', 'tangibility', 'zero_trades_252d']"
1997-07-31,2022-07-31,2023-07-31,0.002,0.01726749912706871,-0.01654395892937144,31,"['RF', 'downside_dev_12', 'sharpe_12', 'epspi_q', 'epspx_q', 'opeps_q', 'beta_dimson_21d', 'cash_at', 'cop_atl1', 'gp_at', 'lti_gr1a', 'niq_be_chg1', 'noa_at', 'ocf_at', 'ocf_at_chg1', 'ope_be', 'opex_at', 'pi_nix', 'resff3_6_1', 'ret_12_7', 'ret_9_1', 'sale_emp_gr1', 'saleq_su', 'seas_11_15an', 'seas_11_15na', 'seas_16_20na', 'seas_1_1an', 'seas_6_10na', 'sti_gr1a', 'tangibility', 'zero_trades_252d']"
1998-07-31,2023-07-31,2024-07-31,0.002,0.01345858735168548,-0.005240756245042055,28,"['downside_dev_12', 'epspi_q', 'epspx_q', 'opeps_q', 'beta_60m', 'beta_dimson_21d', 'cash_at', 'inv_gr1', 'kz_index', 'lti_gr1a', 'niq_be_chg1', 'noa_at', 'ocf_at_chg1', 'op_at', 'pi_nix', 'prc', 'resff3_6_1', 'ret_12_7', 'ret_9_1', 'sale_emp_gr1', 'saleq_su', 'seas_11_15an', 'seas_11_15na', 'seas_16_20na', 'seas_1_1an', 'sti_gr1a', 'tangibility', 'zero_trades_252d']"
