train_start,train_end,test_end,alpha,r2_train,r2_test,n_nonzero,selected_features
1961-07-31,1986-07-31,1987-07-31,0.0005,0.07934482014832289,-0.04013676041452263,88,"['Excess_ret_feature', 'RF', 'ret_lag1', 'mom_3', 'mom_6', 'mom_12', 'kurt_12', 'max_dd_12', 'sharpe_12', 'capx_q', 'chech_q', 'cshpr_q', 'dpc_q', 'dvp_q', 'epsfi_q', 'epsfx_q', 'opeps_q', 'is_secondary', 'age', 'aliq_mat', 'at_gr1', 'beta_60m', 'beta_dimson_21d', 'bidaskhl_21d', 'capx_gr1', 'capx_gr2', 'capx_gr3', 'cash_at', 'chcsho_12m', 'coa_gr1a', 'corr_1260d', 'coskew_21d', 'cowc_gr1a', 'dbnetis_at', 'debt_gr3', 'debt_me', 'dgp_dsale', 'dolvol_var_126d', 'dsale_drec', 'eqnetis_at', 'eqnpo_me', 'fnl_gr1a', 'iskew_capm_21d', 'iskew_ff3_21d', 'iskew_hxz4_21d', 'kz_index', 'lnoa_gr1a', 'mispricing_mgmt', 'mispricing_perf', 'ncol_gr1a', 'nfna_gr1a', 'ni_ivol', 'niq_at_chg1', 'niq_be_chg1', 'o_score', 'oaccruals_ni', 'ocf_at', 'ocf_at_chg1', 'ocfq_saleq_std', 'op_atl1', 'ope_bel1', 'opex_at', 'qmj', 'qmj_growth', 'rd5_at', 'rd_me', 'resff3_12_1', 'ret_1_0', 'ret_3_1', 'ret_6_1', 'rmax5_rvol_21d', 'rskew_21d', 'sale_bev', 'sale_emp_gr1', 'sale_gr3', 'saleq_gr1', 'saleq_su', 'seas_11_15an', 'seas_16_20an', 'seas_16_20na', 'seas_2_5an', 'seas_6_10an', 'seas_6_10na', 'sti_gr1a', 'taccruals_ni', 'tax_gr1a', 'zero_trades_126d', 'zero_trades_21d']"
1962-07-31,1987-07-31,1988-07-31,0.0005,0.07015287260392211,-0.07313075252008483,98,"['Excess_ret_feature', 'RF', 'ret_lag1', 'mom_6', 'mom_12', 'vol_12', 'kurt_12', 'max_dd_12', 'aqc_q', 'chech_q', 'cshpr_q', 'dltr_q', 'dvp_q', 'epsfi_q', 'epsfx_q', 'epspx_q', 'ib_q', 'opeps_q', 'prstkc_q', 'sstk_q', 'txdc_q', 'xidoc_q', 'xido_q', 'is_secondary', 'age', 'aliq_mat', 'at_be', 'at_gr1', 'be_me', 'beta_60m', 'beta_dimson_21d', 'betadown_252d', 'bidaskhl_21d', 'capx_gr1', 'capx_gr2', 'chcsho_12m', 'coa_gr1a', 'cop_atl1', 'corr_1260d', 'coskew_21d', 'cowc_gr1a', 'dbnetis_at', 'debt_gr3', 'dgp_dsale', 'dolvol_var_126d', 'dsale_dinv', 'dsale_drec', 'dsale_dsga', 'eqnetis_at', 'eqnpo_me', 'fnl_gr1a', 'iskew_capm_21d', 'iskew_ff3_21d', 'iskew_hxz4_21d', 'kz_index', 'lnoa_gr1a', 'lti_gr1a', 'ncoa_gr1a', 'nfna_gr1a', 'ni_be', 'ni_inc8q', 'niq_at_chg1', 'niq_be_chg1', 'o_score', 'ocf_at', 'ocf_at_chg1', 'ocf_me', 'ocfq_saleq_std', 'op_at', 'ope_bel1', 'opex_at', 'qmj', 'qmj_growth', 'rd5_at', 'rd_me', 'resff3_12_1', 'resff3_6_1', 'ret_1_0', 'ret_3_1', 'ret_6_1', 'rmax5_rvol_21d', 'rskew_21d', 'sale_bev', 'sale_gr3', 'saleq_gr1', 'seas_11_15an', 'seas_16_20an', 'seas_16_20na', 'seas_2_5an', 'seas_6_10an', 'seas_6_10na', 'sti_gr1a', 'taccruals_ni', 'tangibility', 'tax_gr1a', 'turnover_var_126d', 'zero_trades_126d', 'zero_trades_21d']"
1963-07-31,1988-07-31,1989-07-31,0.0005,0.07680383993266171,-0.04979041723583899,97,"['Excess_ret_feature', 'RF', 'ret_lag1', 'mom_3', 'mom_12', 'vol_12', 'skew_12', 'kurt_12', 'max_dd_12', 'sharpe_12', 'aqc_q', 'capx_q', 'chech_q', 'dvp_q', 'dv_q', 'epsfi_q', 'epsfx_q', 'epspx_q', 'ib_q', 'opeps_q', 'xidoc_q', 'xido_q', 'is_primary', 'is_secondary', 'ami_126d', 'at_be', 'at_gr1', 'beta_60m', 'beta_dimson_21d', 'betadown_252d', 'capx_gr1', 'capx_gr2', 'cash_at', 'chcsho_12m', 'col_gr1a', 'cop_atl1', 'dbnetis_at', 'debt_gr3', 'dsale_dinv', 'dsale_drec', 'dsale_dsga', 'ebit_bev', 'ebit_sale', 'emp_gr1', 'eqnpo_me', 'fcf_me', 'fnl_gr1a', 'inv_gr1', 'iskew_ff3_21d', 'iskew_hxz4_21d', 'ival_me', 'kz_index', 'lnoa_gr1a', 'lti_gr1a', 'mispricing_perf', 'ncoa_gr1a', 'netdebt_me', 'netis_at', 'ni_ar1', 'ni_be', 'niq_at_chg1', 'niq_be_chg1', 'ocf_at_chg1', 'ocfq_saleq_std', 'op_at', 'ope_bel1', 'pi_nix', 'prc_highprc_252d', 'qmj', 'qmj_growth', 'rd5_at', 'rd_me', 'rd_sale', 'resff3_12_1', 'resff3_6_1', 'ret_12_1', 'ret_12_7', 'ret_1_0', 'ret_60_12', 'ret_9_1', 'rskew_21d', 'rvol_21d', 'sale_bev', 'sale_gr3', 'sale_me', 'saleq_gr1', 'seas_11_15an', 'seas_16_20na', 'seas_1_1an', 'seas_2_5an', 'seas_2_5na', 'seas_6_10an', 'seas_6_10na', 'taccruals_at', 'tangibility', 'tax_gr1a', 'zero_trades_126d']"
1964-07-31,1989-07-31,1990-07-31,0.0005,0.06792609937342331,-0.02878418018160156,87,"['Excess_ret_feature', 'RF', 'ret_lag1', 'mom_12', 'vol_12', 'kurt_12', 'max_dd_12', 'sharpe_12', 'aqc_q', 'dvp_q', 'epsfi_q', 'epsfx_q', 'epspx_q', 'fiao_q', 'ib_q', 'oancf_q', 'opeps_q', 'recch_q', 'xidoc_q', 'is_primary', 'is_secondary', 'ami_126d', 'at_be', 'at_gr1', 'beta_60m', 'beta_dimson_21d', 'capx_gr1', 'capx_gr2', 'cash_at', 'chcsho_12m', 'col_gr1a', 'cop_atl1', 'dbnetis_at', 'debt_gr3', 'dsale_dinv', 'dsale_drec', 'dsale_dsga', 'ebit_sale', 'emp_gr1', 'eqnpo_me', 'fnl_gr1a', 'inv_gr1', 'iskew_capm_21d', 'iskew_ff3_21d', 'iskew_hxz4_21d', 'ivol_hxz4_21d', 'kz_index', 'lnoa_gr1a', 'mispricing_perf', 'ncoa_gr1a', 'netdebt_me', 'nfna_gr1a', 'ni_ar1', 'ni_be', 'niq_at_chg1', 'niq_be_chg1', 'noa_gr1a', 'o_score', 'ocf_at_chg1', 'ocfq_saleq_std', 'ope_bel1', 'pi_nix', 'prc_highprc_252d', 'qmj', 'qmj_growth', 'rd5_at', 'rd_me', 'rd_sale', 'resff3_12_1', 'resff3_6_1', 'ret_12_1', 'ret_1_0', 'ret_60_12', 'ret_9_1', 'rvol_21d', 'sale_bev', 'sale_gr3', 'seas_11_15an', 'seas_16_20na', 'seas_1_1an', 'seas_2_5an', 'seas_6_10an', 'seas_6_10na', 'taccruals_at', 'tangibility', 'tax_gr1a', 'zero_trades_126d']"
1965-07-31,1990-07-31,1991-07-31,0.0005,0.06146507599392359,0.053691548806641176,91,"['Excess_ret_feature', 'RF', 'ret_lag1', 'mom_12', 'vol_12', 'max_dd_12', 'sharpe_12', 'aqc_q', 'chech_q', 'dvp_q', 'epsfi_q', 'epspi_q', 'epspx_q', 'fincf_q', 'ib_q', 'invch_q', 'ivstch_q', 'opeps_q', 'xidoc_q', 'xido_q', 'is_primary', 'is_secondary', 'ami_126d', 'at_gr1', 'beta_60m', 'beta_dimson_21d', 'betadown_252d', 'bidaskhl_21d', 'capx_gr1', 'capx_gr2', 'cash_at', 'chcsho_12m', 'col_gr1a', 'cop_atl1', 'coskew_21d', 'dbnetis_at', 'debt_gr3', 'dsale_dinv', 'dsale_drec', 'dsale_dsga', 'ebitda_mev', 'emp_gr1', 'eqnpo_me', 'fnl_gr1a', 'iskew_capm_21d', 'iskew_ff3_21d', 'iskew_hxz4_21d', 'ival_me', 'ivol_hxz4_21d', 'kz_index', 'lnoa_gr1a', 'mispricing_mgmt', 'mispricing_perf', 'ncoa_gr1a', 'netis_at', 'nfna_gr1a', 'ni_ar1', 'ni_inc8q', 'niq_at_chg1', 'niq_be_chg1', 'noa_gr1a', 'o_score', 'ocf_at_chg1', 'ocfq_saleq_std', 'op_at', 'ope_bel1', 'pi_nix', 'prc_highprc_252d', 'qmj_growth', 'rd5_at', 'rd_me', 'resff3_12_1', 'ret_12_1', 'ret_1_0', 'ret_60_12', 'rvol_21d', 'sale_bev', 'sale_gr3', 'sale_me', 'saleq_gr1', 'seas_11_15an', 'seas_16_20an', 'seas_16_20na', 'seas_1_1an', 'seas_2_5an', 'seas_6_10an', 'seas_6_10na', 'taccruals_at', 'tangibility', 'tax_gr1a', 'zero_trades_126d']"
1966-07-31,1991-07-31,1992-07-31,0.0005,0.06597484043316071,-0.004742604714675025,95,"['Excess_ret_feature', 'RF', 'Sp_Ex_ret', 'ret_lag1', 'mom_3', 'mom_6', 'mom_12', 'max_dd_12', 'sharpe_12', 'aqc_q', 'capx_q', 'cshfd_q', 'cshpr_q', 'dvp_q', 'epsfi_q', 'epspi_q', 'epspx_q', 'fincf_q', 'ib_q', 'invch_q', 'ivch_q', 'mii_q', 'opeps_q', 'sale_q', 'siv_q', 'sppiv_q', 'is_primary', 'is_secondary', 'ami_126d', 'at_be', 'at_gr1', 'beta_60m', 'beta_dimson_21d', 'betadown_252d', 'capx_gr1', 'capx_gr2', 'capx_gr3', 'cash_at', 'chcsho_12m', 'coskew_21d', 'dbnetis_at', 'debt_gr3', 'dsale_dinv', 'dsale_drec', 'dsale_dsga', 'ebit_sale', 'emp_gr1', 'eqnpo_me', 'fcf_me', 'fnl_gr1a', 'inv_gr1', 'iskew_hxz4_21d', 'ivol_hxz4_21d', 'kz_index', 'lnoa_gr1a', 'lti_gr1a', 'mispricing_perf', 'ncoa_gr1a', 'ncol_gr1a', 'netis_at', 'nfna_gr1a', 'ni_ar1', 'niq_at_chg1', 'niq_be_chg1', 'o_score', 'ocf_at_chg1', 'ocfq_saleq_std', 'op_at', 'ope_bel1', 'pi_nix', 'prc_highprc_252d', 'rd5_at', 'rd_me', 'resff3_12_1', 'resff3_6_1', 'ret_12_1', 'ret_12_7', 'ret_1_0', 'ret_3_1', 'ret_60_12', 'rvol_21d', 'sale_bev', 'sale_gr1', 'sale_gr3', 'sale_me', 'seas_11_15an', 'seas_16_20an', 'seas_1_1an', 'seas_2_5an', 'seas_2_5na', 'seas_6_10an', 'seas_6_10na', 'tangibility', 'tax_gr1a', 'zero_trades_126d']"
1967-07-31,1992-07-31,1993-07-31,0.0005,0.050426096552847466,-0.01942634635275109,92,"['Excess_ret_feature', 'RF', 'Sp_Ex_ret', 'ret_lag1', 'mom_3', 'mom_6', 'mom_12', 'skew_12', 'max_dd_12', 'sharpe_12', 'aqc_q', 'capx_q', 'chech_q', 'cshfd_q', 'dvp_q', 'epsfi_q', 'epsfx_q', 'epspi_q', 'epspx_q', 'invch_q', 'ni_q', 'nopi_q', 'opeps_q', 'sale_q', 'sppiv_q', 'txach_q', 'is_primary', 'beta_60m', 'beta_dimson_21d', 'capx_gr2', 'capx_gr3', 'cash_at', 'chcsho_12m', 'col_gr1a', 'cop_atl1', 'corr_1260d', 'coskew_21d', 'dbnetis_at', 'debt_gr3', 'dsale_dinv', 'dsale_drec', 'dsale_dsga', 'ebit_sale', 'emp_gr1', 'eqnpo_me', 'fcf_me', 'fnl_gr1a', 'inv_gr1', 'iskew_ff3_21d', 'iskew_hxz4_21d', 'kz_index', 'lnoa_gr1a', 'ncoa_gr1a', 'netis_at', 'nfna_gr1a', 'ni_ar1', 'niq_at_chg1', 'niq_be_chg1', 'o_score', 'ocf_at_chg1', 'ocfq_saleq_std', 'op_at', 'ope_bel1', 'pi_nix', 'prc_highprc_252d', 'qmj', 'qmj_growth', 'rd5_at', 'rd_me', 'resff3_12_1', 'resff3_6_1', 'ret_12_7', 'ret_1_0', 'ret_3_1', 'ret_60_12', 'rskew_21d', 'rvol_21d', 'sale_bev', 'sale_emp_gr1', 'sale_gr1', 'sale_gr3', 'sale_me', 'seas_11_15an', 'seas_16_20an', 'seas_16_20na', 'seas_1_1an', 'seas_2_5an', 'seas_2_5na', 'seas_6_10an', 'tangibility', 'tax_gr1a', 'zero_trades_126d']"
1968-07-31,1993-07-31,1994-07-31,0.0005,0.0469837980259884,-0.034541300903890626,86,"['Excess_ret_feature', 'RF', 'Sp_Ex_ret', 'ret_lag1', 'mom_6', 'mom_12', 'vol_12', 'max_dd_12', 'sharpe_12', 'aqc_q', 'capx_q', 'dvp_q', 'dv_q', 'epsfi_q', 'epsfx_q', 'epspi_q', 'epspx_q', 'oiadp_q', 'opeps_q', 'is_primary', 'is_secondary', 'aliq_mat', 'beta_60m', 'beta_dimson_21d', 'capx_gr2', 'capx_gr3', 'cash_at', 'chcsho_12m', 'col_gr1a', 'cop_atl1', 'corr_1260d', 'coskew_21d', 'dbnetis_at', 'debt_gr3', 'div12m_me', 'dsale_dinv', 'dsale_drec', 'dsale_dsga', 'ebit_sale', 'emp_gr1', 'eqnpo_me', 'fcf_me', 'fnl_gr1a', 'iskew_hxz4_21d', 'ivol_ff3_21d', 'kz_index', 'lnoa_gr1a', 'mispricing_perf', 'ncoa_gr1a', 'netis_at', 'ni_ar1', 'ni_be', 'niq_at_chg1', 'niq_be_chg1', 'noa_at', 'o_score', 'oaccruals_at', 'ocf_at_chg1', 'ocfq_saleq_std', 'op_at', 'ope_bel1', 'pi_nix', 'qmj', 'qmj_growth', 'rd5_at', 'rd_me', 'rd_sale', 'resff3_12_1', 'resff3_6_1', 'ret_12_7', 'ret_3_1', 'rskew_21d', 'rvol_21d', 'sale_bev', 'sale_me', 'seas_11_15an', 'seas_11_15na', 'seas_16_20an', 'seas_16_20na', 'seas_1_1an', 'seas_2_5an', 'seas_2_5na', 'seas_6_10an', 'tangibility', 'tax_gr1a', 'zero_trades_126d']"
1969-07-31,1994-07-31,1995-07-31,0.0005,0.04482414591317185,-0.001731743155245269,86,"['Excess_ret_feature', 'RF', 'Sp_Ex_ret', 'ret_lag1', 'mom_6', 'mom_12', 'vol_12', 'max_dd_12', 'sharpe_12', 'aqc_q', 'capx_q', 'cshfd_q', 'dvp_q', 'dv_q', 'epsfx_q', 'epspi_q', 'epspx_q', 'invch_q', 'sppiv_q', 'is_primary', 'is_secondary', 'aliq_mat', 'be_gr1a', 'beta_60m', 'beta_dimson_21d', 'betadown_252d', 'capx_gr2', 'capx_gr3', 'cash_at', 'chcsho_12m', 'col_gr1a', 'corr_1260d', 'coskew_21d', 'cowc_gr1a', 'dbnetis_at', 'debt_gr3', 'dsale_dinv', 'dsale_drec', 'dsale_dsga', 'emp_gr1', 'eqnpo_me', 'fcf_me', 'fnl_gr1a', 'iskew_capm_21d', 'iskew_ff3_21d', 'ivol_ff3_21d', 'kz_index', 'lnoa_gr1a', 'lti_gr1a', 'ncoa_gr1a', 'netis_at', 'ni_ar1', 'ni_inc8q', 'niq_at_chg1', 'niq_be_chg1', 'nncoa_gr1a', 'o_score', 'oaccruals_at', 'ocf_at_chg1', 'ocf_me', 'ocfq_saleq_std', 'op_at', 'ope_bel1', 'pi_nix', 'qmj', 'qmj_growth', 'rd5_at', 'rd_me', 'resff3_12_1', 'ret_12_7', 'ret_1_0', 'ret_3_1', 'ret_60_12', 'ret_6_1', 'rskew_21d', 'rvol_21d', 'sale_bev', 'seas_11_15an', 'seas_11_15na', 'seas_16_20an', 'seas_16_20na', 'seas_1_1an', 'seas_6_10an', 'tangibility', 'tax_gr1a', 'zero_trades_126d']"
1970-07-31,1995-07-31,1996-07-31,0.0005,0.042726602019507176,-0.020647030233643893,85,"['Excess_ret_feature', 'RF', 'Sp_Ex_ret', 'ret_lag1', 'mom_6', 'mom_12', 'vol_12', 'max_dd_12', 'sharpe_12', 'aqc_q', 'capx_q', 'dv_q', 'epsfi_q', 'epsfx_q', 'epspi_q', 'epspx_q', 'fincf_q', 'opeps_q', 'sppiv_q', 'is_primary', 'is_secondary', 'aliq_mat', 'be_gr1a', 'beta_60m', 'beta_dimson_21d', 'betadown_252d', 'capx_gr2', 'capx_gr3', 'cash_at', 'chcsho_12m', 'col_gr1a', 'coskew_21d', 'cowc_gr1a', 'dbnetis_at', 'debt_gr3', 'div12m_me', 'dsale_dinv', 'dsale_dsga', 'emp_gr1', 'eqnetis_at', 'eqnpo_me', 'fcf_me', 'fnl_gr1a', 'iskew_capm_21d', 'kz_index', 'lnoa_gr1a', 'lti_gr1a', 'ncoa_gr1a', 'netis_at', 'ni_ar1', 'ni_be', 'niq_at_chg1', 'niq_be_chg1', 'o_score', 'oaccruals_at', 'ocf_at_chg1', 'ocf_me', 'ocfq_saleq_std', 'op_at', 'ope_bel1', 'pi_nix', 'prc', 'qmj_growth', 'rd5_at', 'rd_me', 'rd_sale', 'ret_12_7', 'ret_1_0', 'ret_3_1', 'ret_60_12', 'ret_6_1', 'rskew_21d', 'rvol_21d', 'sale_bev', 'sale_gr1', 'seas_11_15an', 'seas_11_15na', 'seas_16_20an', 'seas_16_20na', 'seas_1_1an', 'seas_2_5na', 'seas_6_10an', 'tangibility', 'tax_gr1a', 'zero_trades_126d']"
