train_start,train_end,test_end,alpha,r2_train,r2_test,n_nonzero,selected_features
1961-07-31,1986-07-31,1987-07-31,0.0045,0.015530715621748459,-0.012753245189754514,14,"['Sp_Ex_ret', 'age', 'at_be', 'chcsho_12m', 'debt_gr3', 'iskew_hxz4_21d', 'kz_index', 'niq_be_chg1', 'ocfq_saleq_std', 'sale_bev', 'seas_11_15an', 'seas_2_5an', 'seas_6_10an', 'tangibility']"
1962-07-31,1987-07-31,1988-07-31,0.0045,0.010602735891533266,0.0021063145361595037,10,"['Sp_Ex_ret', 'age', 'chcsho_12m', 'debt_gr3', 'kz_index', 'niq_be_chg1', 'ocf_at_chg1', 'ocfq_saleq_std', 'seas_6_10an', 'tangibility']"
1963-07-31,1988-07-31,1989-07-31,0.0045,0.015992684973313298,-0.006332687106763046,12,"['Sp_Ex_ret', 'age', 'capx_gr2', 'cash_at', 'chcsho_12m', 'debt_gr3', 'dsale_dinv', 'niq_be_chg1', 'ocf_at_chg1', 'ocfq_saleq_std', 'seas_11_15an', 'tangibility']"
1964-07-31,1989-07-31,1990-07-31,0.0045,0.013013036627520624,-0.007720012002334187,11,"['Sp_Ex_ret', 'age', 'capx_gr2', 'cash_at', 'chcsho_12m', 'dsale_dinv', 'niq_be_chg1', 'ocf_at_chg1', 'ocfq_saleq_std', 'seas_11_15an', 'tangibility']"
1965-07-31,1990-07-31,1991-07-31,0.0045,0.010497673507300687,0.02550170896617132,11,"['Sp_Ex_ret', 'capx_gr2', 'cash_at', 'chcsho_12m', 'cowc_gr1a', 'dsale_dinv', 'niq_be_chg1', 'ocf_at_chg1', 'ocfq_saleq_std', 'seas_11_15an', 'tangibility']"
1966-07-31,1991-07-31,1992-07-31,0.0045,0.0213217918316827,0.005319688701428071,11,"['at_be', 'cash_at', 'chcsho_12m', 'debt_gr3', 'dsale_dinv', 'niq_be_chg1', 'ocfq_saleq_std', 'sale_bev', 'seas_11_15an', 'seas_6_10an', 'tangibility']"
1967-07-31,1992-07-31,1993-07-31,0.0045,0.016903806981661385,-0.015594753850343812,12,"['aliq_at', 'cash_at', 'chcsho_12m', 'debt_gr3', 'dsale_dinv', 'kz_index', 'niq_be_chg1', 'rmax5_rvol_21d', 'sale_bev', 'seas_11_15an', 'seas_2_5an', 'tangibility']"
1968-07-31,1993-07-31,1994-07-31,0.0045,0.013085741845137888,-0.0036595708558717632,10,"['Sp_Ex_ret', 'cash_at', 'chcsho_12m', 'debt_gr3', 'dsale_dinv', 'niq_be_chg1', 'ocfq_saleq_std', 'sale_bev', 'seas_11_15an', 'tangibility']"
1969-07-31,1994-07-31,1995-07-31,0.0045,0.011151804628679596,3.0133852113589654e-07,10,"['Sp_Ex_ret', 'aliq_at', 'cash_at', 'chcsho_12m', 'cowc_gr1a', 'debt_gr3', 'niq_be_chg1', 'ocfq_saleq_std', 'seas_11_15an', 'tangibility']"
1970-07-31,1995-07-31,1996-07-31,0.0045,0.009541965888935522,-0.0025957166721854996,8,"['Sp_Ex_ret', 'chcsho_12m', 'cowc_gr1a', 'debt_gr3', 'kz_index', 'niq_be_chg1', 'seas_11_15an', 'tangibility']"
1971-07-31,1996-07-31,1997-07-31,0.0045,0.009220398929848939,-0.015352390613273537,6,"['aliq_at', 'chcsho_12m', 'cowc_gr1a', 'debt_gr3', 'niq_be_chg1', 'tangibility']"
1972-07-31,1997-07-31,1998-07-31,0.0045,0.007289229269699438,-0.004529262487477981,5,"['chcsho_12m', 'cowc_gr1a', 'debt_gr3', 'niq_be', 'tangibility']"
1973-07-31,1998-07-31,1999-07-31,0.0045,0.005508959314410533,0.000329351577084358,6,"['chcsho_12m', 'cowc_gr1a', 'debt_gr3', 'niq_be', 'rmax5_rvol_21d', 'sale_bev']"
1974-07-31,1999-07-31,2000-07-31,0.0045,0.00464501464243583,-0.0015702581504912771,5,"['chcsho_12m', 'ncoa_gr1a', 'prc_highprc_252d', 'rmax5_rvol_21d', 'sale_bev']"
1975-07-31,2000-07-31,2001-07-31,0.0045,0.00365115038651298,-0.0024783673638020254,6,"['capx_gr2', 'dbnetis_at', 'eqnpo_me', 'rmax5_rvol_21d', 'sale_gr3', 'zero_trades_21d']"
1976-07-31,2001-07-31,2002-07-31,0.0045,0.002997129065035131,-0.0003624545782943134,4,"['cowc_gr1a', 'dbnetis_at', 'saleq_gr1', 'seas_16_20an']"
1977-07-31,2002-07-31,2003-07-31,0.0045,0.005013202463175048,-0.005342453053329477,8,"['dbnetis_at', 'debt_gr3', 'dsale_dsga', 'resff3_6_1', 'sale_gr3', 'saleq_gr1', 'seas_16_20an', 'turnover_126d']"
1978-07-31,2003-07-31,2004-07-31,0.0045,0.006452877982279004,-0.004578341076816095,8,"['Sp_Ex_ret', 'dbnetis_at', 'debt_gr3', 'dsale_dsga', 'eqpo_me', 'resff3_6_1', 'saleq_gr1', 'seas_11_15an']"
1979-07-31,2004-07-31,2005-07-31,0.0045,0.006181329811852709,-0.00017583641336882394,9,"['Sp_Ex_ret', 'dbnetis_at', 'debt_gr3', 'dsale_dsga', 'eqpo_me', 'resff3_6_1', 'saleq_gr1', 'seas_11_15an', 'sti_gr1a']"
1980-07-31,2005-07-31,2006-07-31,0.0045,0.006312386448667384,-0.006270309974706123,9,"['Sp_Ex_ret', 'dbnetis_at', 'debt_gr3', 'eqpo_me', 'qmj', 'resff3_6_1', 'saleq_gr1', 'seas_11_15an', 'sti_gr1a']"
1981-07-31,2006-07-31,2007-07-31,0.0045,0.0058572109636735314,-0.000630960969883354,9,"['Sp_Ex_ret', 'dbnetis_at', 'debt_gr3', 'eqpo_me', 'qmj', 'resff3_6_1', 'saleq_gr1', 'seas_11_15an', 'sti_gr1a']"
1982-07-31,2007-07-31,2008-07-31,0.0045,0.005334856954455902,-0.03563326226295427,8,"['Sp_Ex_ret', 'dbnetis_at', 'debt_gr3', 'prc', 'qmj', 'resff3_6_1', 'saleq_gr1', 'seas_11_15an']"
1983-07-31,2008-07-31,2009-07-31,0.0045,0.0053925074752634305,0.004259555293707917,7,"['Sp_Ex_ret', 'dbnetis_at', 'dsale_dinv', 'oaccruals_ni', 'qmj', 'resff3_6_1', 'saleq_gr1']"
1984-07-31,2009-07-31,2010-07-31,0.0045,0.01138217758477822,0.0016513902585753026,6,"['Sp_Ex_ret', 'downside_dev_12', 'dolvol_var_126d', 'resff3_6_1', 'seas_1_1an', 'seas_2_5an']"
1985-07-31,2010-07-31,2011-07-31,0.0045,0.011706412832588775,-0.02335956158918795,8,"['Sp_Ex_ret', 'downside_dev_12', 'debt_gr3', 'dolvol_var_126d', 'pi_nix', 'resff3_6_1', 'seas_1_1an', 'seas_2_5an']"
1986-07-31,2011-07-31,2012-07-31,0.0045,0.00996093358601946,-0.017977982323787334,9,"['Sp_Ex_ret', 'downside_dev_12', 'max_dd_12', 'debt_gr3', 'dolvol_var_126d', 'pi_nix', 'resff3_6_1', 'saleq_gr1', 'turnover_126d']"
1987-07-31,2012-07-31,2013-07-31,0.0045,0.008214500013212889,-0.01248162071629011,8,"['Sp_Ex_ret', 'max_dd_12', 'debt_gr3', 'dolvol_var_126d', 'niq_be_chg1', 'pi_nix', 'resff3_6_1', 'zero_trades_21d']"
1988-07-31,2013-07-31,2014-07-31,0.0045,0.007648406659935492,-0.001880192397147873,9,"['Sp_Ex_ret', 'downside_dev_12', 'debt_gr3', 'dolvol_var_126d', 'niq_be_chg1', 'ocf_at', 'pi_nix', 'resff3_6_1', 'turnover_126d']"
1989-07-31,2014-07-31,2015-07-31,0.0045,0.007442638194276374,-0.013006305022369657,10,"['Sp_Ex_ret', 'downside_dev_12', 'debt_gr3', 'dolvol_126d', 'dolvol_var_126d', 'niq_be_chg1', 'ocf_at', 'pi_nix', 'resff3_6_1', 'turnover_126d']"
1990-07-31,2015-07-31,2016-07-31,0.0045,0.006370118122503876,-0.010299272573925933,8,"['Sp_Ex_ret', 'debt_gr3', 'dolvol_126d', 'dolvol_var_126d', 'niq_be_chg1', 'pi_nix', 'resff3_6_1', 'turnover_126d']"
1991-07-31,2016-07-31,2017-07-31,0.0045,0.003989198275283212,-0.0016661774823547582,5,"['Sp_Ex_ret', 'niq_be_chg1', 'pi_nix', 'resff3_6_1', 'zero_trades_126d']"
1992-07-31,2017-07-31,2018-07-31,0.0045,0.0038497547114013653,-0.003411262633402412,5,"['Sp_Ex_ret', 'niq_be_chg1', 'pi_nix', 'resff3_6_1', 'turnover_126d']"
1993-07-31,2018-07-31,2019-07-31,0.0045,0.003156308540471331,-0.010456493242735121,5,"['Sp_Ex_ret', 'niq_be_chg1', 'niq_su', 'resff3_6_1', 'turnover_126d']"
1994-07-31,2019-07-31,2020-07-31,0.0045,0.0024830899608747625,0.0002027687909180731,4,"['niq_su', 'resff3_6_1', 'tangibility', 'turnover_126d']"
1995-07-31,2020-07-31,2021-07-31,0.0045,0.0036402676259696953,-0.013630290451771998,6,"['downside_dev_12', 'dolvol_126d', 'resff3_6_1', 'seas_11_15an', 'seas_11_15na', 'tangibility']"
1996-07-31,2021-07-31,2022-07-31,0.0045,0.004721141074052415,-0.03822496971594558,7,"['downside_dev_12', 'prc', 'resff3_6_1', 'ret_12_7', 'seas_11_15an', 'seas_11_15na', 'tangibility']"
1997-07-31,2022-07-31,2023-07-31,0.0045,0.005141236030963836,-0.007399159380934162,11,"['cash_at', 'niq_be_chg1', 'niq_su', 'noa_at', 'ope_be', 'ret_12_7', 'ret_9_1', 'seas_11_15na', 'seas_16_20na', 'tangibility', 'zero_trades_252d']"
1998-07-31,2023-07-31,2024-07-31,0.0045,0.003112402108348844,-0.000563588097819423,5,"['cash_at', 'niq_be_chg1', 'noa_at', 'prc', 'seas_16_20na']"
