train_start,train_end,test_end,alpha,r2_train,r2_test,n_nonzero,selected_features
1984-07-31,2009-07-31,2010-07-31,0.004,0.012581591743445641,0.002271950339433393,9,"['Sp_Ex_ret', 'downside_dev_12', 'epspi_q', 'debt_gr3', 'dolvol_var_126d', 'gp_at', 'resff3_6_1', 'seas_1_1an', 'seas_2_5an']"
1985-07-31,2010-07-31,2011-07-31,0.004,0.012877985895503152,-0.02500857932223166,9,"['Sp_Ex_ret', 'downside_dev_12', 'epspi_q', 'debt_gr3', 'dolvol_var_126d', 'pi_nix', 'resff3_6_1', 'seas_1_1an', 'seas_2_5an']"
1986-07-31,2011-07-31,2012-07-31,0.004,0.01105006771490502,-0.020754228680095244,12,"['Sp_Ex_ret', 'vol_12', 'downside_dev_12', 'max_dd_12', 'epspi_q', 'debt_gr3', 'dolvol_var_126d', 'fnl_gr1a', 'pi_nix', 'resff3_6_1', 'saleq_gr1', 'seas_2_5an']"
1987-07-31,2012-07-31,2013-07-31,0.004,0.009275798246787148,-0.01222691746921778,11,"['Sp_Ex_ret', 'downside_dev_12', 'max_dd_12', 'epspi_q', 'debt_gr3', 'dolvol_var_126d', 'niq_be_chg1', 'pi_nix', 'resff3_6_1', 'seas_6_10an', 'zero_trades_21d']"
1988-07-31,2013-07-31,2014-07-31,0.004,0.00891939080452886,-0.00021810690971113544,11,"['Sp_Ex_ret', 'downside_dev_12', 'debt_gr3', 'dolvol_126d', 'dolvol_var_126d', 'niq_be_chg1', 'ocf_at', 'pi_nix', 'resff3_6_1', 'seas_6_10an', 'turnover_126d']"
1989-07-31,2014-07-31,2015-07-31,0.004,0.009067290034008968,-0.013607422025340599,13,"['Sp_Ex_ret', 'vol_12', 'downside_dev_12', 'debt_gr3', 'dolvol_126d', 'dolvol_var_126d', 'fnl_gr1a', 'niq_be_chg1', 'ocf_at', 'pi_nix', 'resff3_6_1', 'seas_6_10an', 'zero_trades_21d']"
1990-07-31,2015-07-31,2016-07-31,0.004,0.007756244581467842,-0.013755407906849593,9,"['Sp_Ex_ret', 'vol_12', 'debt_gr3', 'dolvol_126d', 'dolvol_var_126d', 'niq_be_chg1', 'pi_nix', 'resff3_6_1', 'turnover_126d']"
1991-07-31,2016-07-31,2017-07-31,0.004,0.004887170294898824,-0.0018403762568950377,8,"['Sp_Ex_ret', 'downside_dev_12', 'dolvol_126d', 'dolvol_var_126d', 'niq_be_chg1', 'pi_nix', 'resff3_6_1', 'zero_trades_126d']"
1992-07-31,2017-07-31,2018-07-31,0.004,0.004498177346000776,-0.004339966243572357,8,"['Sp_Ex_ret', 'epspi_q', 'dolvol_126d', 'dolvol_var_126d', 'niq_be_chg1', 'pi_nix', 'resff3_6_1', 'turnover_126d']"
1993-07-31,2018-07-31,2019-07-31,0.004,0.0036615937240288554,-0.01125559491402317,7,"['Sp_Ex_ret', 'epspi_q', 'niq_be_chg1', 'niq_su', 'pi_nix', 'resff3_6_1', 'turnover_126d']"
1994-07-31,2019-07-31,2020-07-31,0.004,0.003247844494264074,-0.00020647089626479875,8,"['epspi_q', 'aliq_mat', 'niq_su', 'ope_be', 'pi_nix', 'resff3_6_1', 'tangibility', 'turnover_126d']"
1995-07-31,2020-07-31,2021-07-31,0.004,0.004772830562184027,-0.013301291691895312,8,"['downside_dev_12', 'dolvol_126d', 'ocf_at_chg1', 'pi_nix', 'resff3_6_1', 'seas_11_15an', 'seas_11_15na', 'tangibility']"
1996-07-31,2021-07-31,2022-07-31,0.004,0.005945610730012207,-0.04161651680909584,10,"['downside_dev_12', 'aliq_mat', 'ocf_at_chg1', 'prc', 'resff3_6_1', 'ret_12_7', 'seas_11_15an', 'seas_11_15na', 'seas_6_10na', 'tangibility']"
1997-07-31,2022-07-31,2023-07-31,0.004,0.00647119901211779,-0.008896880601454438,13,"['downside_dev_12', 'beta_dimson_21d', 'cash_at', 'niq_be_chg1', 'niq_su', 'noa_at', 'ope_be', 'ret_12_7', 'ret_9_1', 'seas_11_15na', 'seas_16_20na', 'tangibility', 'zero_trades_252d']"
1998-07-31,2023-07-31,2024-07-31,0.004,0.0037877855463569476,-0.0005729163039198681,7,"['cash_at', 'niq_be_chg1', 'noa_at', 'ocf_at_chg1', 'prc', 'seas_16_20na', 'tax_gr1a']"
