train_start,train_end,test_end,alpha,r2_train,r2_test,n_nonzero,selected_features
1979-07-31,2004-07-31,2005-07-31,0.0035,0.008824480795424972,0.004419634050534249,12,"['RF', 'Sp_Ex_ret', 'downside_dev_12', 'dbnetis_at', 'debt_gr3', 'dsale_dsga', 'qmj', 'resff3_6_1', 'rmax5_rvol_21d', 'saleq_gr1', 'seas_11_15an', 'sti_gr1a']"
1980-07-31,2005-07-31,2006-07-31,0.0035,0.009195780939934783,-0.008407998024543062,15,"['RF', 'Sp_Ex_ret', 'downside_dev_12', 'dbnetis_at', 'debt_gr3', 'dsale_dinv', 'dsale_dsga', 'eqpo_me', 'iskew_ff3_21d', 'qmj', 'resff3_6_1', 'saleq_gr1', 'seas_11_15an', 'seas_16_20an', 'sti_gr1a']"
1981-07-31,2006-07-31,2007-07-31,0.0035,0.008502328196834275,-0.0015544770620294912,12,"['RF', 'Sp_Ex_ret', 'downside_dev_12', 'epspi_q', 'dbnetis_at', 'debt_gr3', 'qmj', 'resff3_6_1', 'rmax5_rvol_21d', 'saleq_gr1', 'seas_11_15an', 'sti_gr1a']"
1982-07-31,2007-07-31,2008-07-31,0.0035,0.0077828533906980635,-0.035407711984229984,12,"['Sp_Ex_ret', 'downside_dev_12', 'epspi_q', 'dbnetis_at', 'debt_gr3', 'prc', 'qmj', 'resff3_6_1', 'saleq_gr1', 'seas_11_15an', 'seas_16_20an', 'sti_gr1a']"
1983-07-31,2008-07-31,2009-07-31,0.0035,0.00778505356716408,0.0025551002363217723,14,"['Sp_Ex_ret', 'downside_dev_12', 'epspi_q', 'dbnetis_at', 'debt_gr3', 'dsale_dinv', 'dsale_dsga', 'oaccruals_ni', 'qmj', 'resff3_6_1', 'saleq_gr1', 'seas_11_15an', 'seas_16_20an', 'sti_gr1a']"
1984-07-31,2009-07-31,2010-07-31,0.0035,0.014115457032307877,0.0022345468995246254,13,"['Sp_Ex_ret', 'downside_dev_12', 'epspi_q', 'aliq_mat', 'debt_gr3', 'dolvol_var_126d', 'gp_at', 'ocf_at_chg1', 'resff3_6_1', 'seas_1_1an', 'seas_2_5an', 'seas_6_10an', 'zero_trades_21d']"
1985-07-31,2010-07-31,2011-07-31,0.0035,0.014581293230787828,-0.02600230450089369,15,"['Sp_Ex_ret', 'vol_12', 'downside_dev_12', 'epspi_q', 'aliq_mat', 'debt_gr3', 'dolvol_var_126d', 'fnl_gr1a', 'pi_nix', 'resff3_6_1', 'saleq_gr1', 'seas_11_15an', 'seas_1_1an', 'seas_2_5an', 'seas_6_10an']"
1986-07-31,2011-07-31,2012-07-31,0.0035,0.01276302287661435,-0.02753823293322566,14,"['Sp_Ex_ret', 'vol_12', 'downside_dev_12', 'max_dd_12', 'epspi_q', 'aliq_mat', 'debt_gr3', 'dolvol_var_126d', 'fnl_gr1a', 'pi_nix', 'resff3_6_1', 'saleq_gr1', 'seas_11_15an', 'seas_2_5an']"
1987-07-31,2012-07-31,2013-07-31,0.0035,0.010974694449584321,-0.010841838643017798,12,"['Sp_Ex_ret', 'downside_dev_12', 'max_dd_12', 'epspi_q', 'debt_gr3', 'dolvol_126d', 'dolvol_var_126d', 'niq_be_chg1', 'noa_at', 'pi_nix', 'resff3_6_1', 'seas_6_10an']"
1988-07-31,2013-07-31,2014-07-31,0.0035,0.01082956275180913,0.0029249162403746087,15,"['Sp_Ex_ret', 'vol_12', 'downside_dev_12', 'max_dd_12', 'epspi_q', 'debt_gr3', 'dolvol_126d', 'dolvol_var_126d', 'fnl_gr1a', 'niq_be_chg1', 'ocf_at', 'pi_nix', 'resff3_6_1', 'seas_11_15na', 'seas_6_10an']"
1989-07-31,2014-07-31,2015-07-31,0.0035,0.010994094837663781,-0.015359360661798105,14,"['Sp_Ex_ret', 'vol_12', 'downside_dev_12', 'epspi_q', 'debt_gr3', 'dolvol_126d', 'dolvol_var_126d', 'fnl_gr1a', 'niq_be_chg1', 'noa_at', 'ocf_at', 'pi_nix', 'resff3_6_1', 'seas_6_10an']"
1990-07-31,2015-07-31,2016-07-31,0.0035,0.00931711490460485,-0.01684000674243369,11,"['Sp_Ex_ret', 'vol_12', 'downside_dev_12', 'epspi_q', 'debt_gr3', 'dolvol_126d', 'dolvol_var_126d', 'niq_be_chg1', 'pi_nix', 'resff3_6_1', 'seas_11_15na']"
1991-07-31,2016-07-31,2017-07-31,0.0035,0.006928650739728703,-0.0019169021103673245,12,"['Sp_Ex_ret', 'vol_12', 'downside_dev_12', 'epspi_q', 'aliq_mat', 'dolvol_126d', 'dolvol_var_126d', 'niq_be_chg1', 'pi_nix', 'resff3_6_1', 'seas_11_15na', 'turnover_126d']"
1992-07-31,2017-07-31,2018-07-31,0.0035,0.006432583654185087,-0.005388292737461553,12,"['Sp_Ex_ret', 'downside_dev_12', 'epspi_q', 'aliq_mat', 'dolvol_126d', 'dolvol_var_126d', 'niq_be_chg1', 'niq_su', 'pi_nix', 'resff3_6_1', 'tangibility', 'turnover_126d']"
1993-07-31,2018-07-31,2019-07-31,0.0035,0.004889586765764786,-0.010438386548365486,12,"['Sp_Ex_ret', 'epspi_q', 'aliq_mat', 'dolvol_126d', 'dolvol_var_126d', 'fnl_gr1a', 'niq_be_chg1', 'niq_su', 'pi_nix', 'resff3_6_1', 'tangibility', 'turnover_126d']"
1994-07-31,2019-07-31,2020-07-31,0.0035,0.004824413103119873,-0.000836079625588626,13,"['epspi_q', 'epspx_q', 'aliq_mat', 'dolvol_126d', 'dolvol_var_126d', 'fnl_gr1a', 'niq_su', 'ope_be', 'pi_nix', 'resff3_6_1', 'seas_11_15na', 'tangibility', 'turnover_126d']"
1995-07-31,2020-07-31,2021-07-31,0.0035,0.006395520617738293,-0.012245086155125984,15,"['Sp_Ex_ret', 'downside_dev_12', 'epspi_q', 'beta_dimson_21d', 'dolvol_126d', 'lti_gr1a', 'noa_at', 'ocf_at_chg1', 'pi_nix', 'resff3_6_1', 'ret_12_7', 'seas_11_15an', 'seas_11_15na', 'seas_1_1an', 'tangibility']"
1996-07-31,2021-07-31,2022-07-31,0.0035,0.00858097134087421,-0.04814565083701683,16,"['downside_dev_12', 'epspi_q', 'epspx_q', 'aliq_mat', 'beta_dimson_21d', 'noa_at', 'ocf_at_chg1', 'prc', 'resff3_6_1', 'ret_12_7', 'seas_11_15an', 'seas_11_15na', 'seas_1_1an', 'seas_6_10na', 'tangibility', 'zero_trades_252d']"
1997-07-31,2022-07-31,2023-07-31,0.0035,0.008922988623272787,-0.010447624759262863,14,"['downside_dev_12', 'epspx_q', 'beta_dimson_21d', 'niq_be_chg1', 'niq_su', 'noa_at', 'ope_be', 'resff3_6_1', 'ret_12_7', 'ret_9_1', 'seas_11_15na', 'seas_16_20na', 'tangibility', 'zero_trades_252d']"
1998-07-31,2023-07-31,2024-07-31,0.0035,0.005455410931970106,-0.001155029914537753,11,"['downside_dev_12', 'epspi_q', 'epspx_q', 'beta_dimson_21d', 'cash_at', 'niq_be_chg1', 'noa_at', 'ocf_at_chg1', 'prc', 'seas_16_20na', 'tax_gr1a']"
