train_start,train_end,test_end,alpha,r2_train,r2_test,n_nonzero,selected_features
1972-07-31,1997-07-31,1998-07-31,0.0025,0.014398514757591019,-0.012641797470886562,22,"['RF', 'vol_12', 'epsfi_q', 'epspi_q', 'aliq_at', 'at_be', 'beta_60m', 'chcsho_12m', 'cowc_gr1a', 'debt_gr3', 'eqnpo_me', 'ni_ar1', 'niq_be', 'niq_be_chg1', 'ocfq_saleq_std', 'rmax5_rvol_21d', 'rskew_21d', 'sale_bev', 'seas_11_15an', 'seas_16_20an', 'seas_6_10an', 'tangibility']"
1973-07-31,1998-07-31,1999-07-31,0.0025,0.011928519163075024,-0.0055605965990048745,21,"['RF', 'epsfi_q', 'epspi_q', 'at_be', 'chcsho_12m', 'cowc_gr1a', 'debt_gr3', 'dsale_dinv', 'market_equity', 'ni_ar1', 'niq_be', 'niq_be_chg1', 'ocfq_saleq_std', 'qmj_growth', 'rd_me', 'ret_6_1', 'rmax5_rvol_21d', 'sale_bev', 'sale_me', 'seas_11_15na', 'tangibility']"
1974-07-31,1999-07-31,2000-07-31,0.0025,0.011689367286476293,-0.004256348620921058,24,"['Excess_ret_feature', 'vol_12', 'downside_dev_12', 'max_dd_12', 'epsfi_q', 'epspi_q', 'capex_abn', 'chcsho_12m', 'dbnetis_at', 'lti_gr1a', 'ncoa_gr1a', 'netis_at', 'ni_ar1', 'niq_be', 'noa_at', 'qmj_growth', 'ret_1_0', 'ret_9_1', 'rmax5_rvol_21d', 'sale_bev', 'sale_me', 'seas_11_15na', 'taccruals_at', 'zero_trades_21d']"
1975-07-31,2000-07-31,2001-07-31,0.0025,0.008934287014726094,-0.019903616498215593,13,"['vol_12', 'max_dd_12', 'epspi_q', 'dbnetis_at', 'dsale_drec', 'dsale_dsga', 'eqnpo_me', 'ni_ar1', 'ret_9_1', 'rmax5_rvol_21d', 'sale_gr3', 'seas_11_15na', 'zero_trades_21d']"
1976-07-31,2001-07-31,2002-07-31,0.0025,0.00886052633361778,-0.01178013808718159,18,"['Excess_ret_feature', 'RF', 'downside_dev_12', 'max_dd_12', 'epspi_q', 'aliq_mat', 'corr_1260d', 'cowc_gr1a', 'dbnetis_at', 'dsale_dsga', 'ret_12_7', 'ret_1_0', 'rmax5_rvol_21d', 'saleq_gr1', 'seas_11_15na', 'seas_16_20an', 'seas_2_5an', 'seas_6_10an']"
1977-07-31,2002-07-31,2003-07-31,0.0025,0.010577821579916158,-0.0021015387084364345,20,"['max_dd_12', 'epspi_q', 'cowc_gr1a', 'dbnetis_at', 'debt_gr3', 'dsale_dinv', 'dsale_drec', 'dsale_dsga', 'eqpo_me', 'iskew_ff3_21d', 'niq_at_chg1', 'resff3_6_1', 'ret_1_0', 'rmax5_rvol_21d', 'saleq_gr1', 'seas_11_15an', 'seas_11_15na', 'seas_16_20an', 'sti_gr1a', 'turnover_126d']"
1978-07-31,2003-07-31,2004-07-31,0.0025,0.013430689972808385,0.0018236984178602311,22,"['RF', 'Sp_Ex_ret', 'downside_dev_12', 'max_dd_12', 'epspi_q', 'cowc_gr1a', 'dbnetis_at', 'debt_gr3', 'dsale_dinv', 'dsale_drec', 'dsale_dsga', 'eqpo_me', 'iskew_ff3_21d', 'ni_ar1', 'niq_at_chg1', 'qmj', 'resff3_6_1', 'ret_1_0', 'rmax5_rvol_21d', 'saleq_gr1', 'seas_11_15an', 'sti_gr1a']"
1979-07-31,2004-07-31,2005-07-31,0.0025,0.013567419920389678,0.011200530101863393,20,"['RF', 'Sp_Ex_ret', 'downside_dev_12', 'max_dd_12', 'epspi_q', 'beta_dimson_21d', 'dbnetis_at', 'debt_gr3', 'dsale_dinv', 'dsale_dsga', 'iskew_ff3_21d', 'ni_ar1', 'niq_at_chg1', 'qmj', 'resff3_6_1', 'ret_1_0', 'rmax5_rvol_21d', 'saleq_gr1', 'seas_11_15an', 'sti_gr1a']"
1980-07-31,2005-07-31,2006-07-31,0.0025,0.014001810975077578,-0.01021203126032244,22,"['RF', 'Sp_Ex_ret', 'downside_dev_12', 'max_dd_12', 'epspi_q', 'beta_dimson_21d', 'dbnetis_at', 'debt_gr3', 'dsale_dinv', 'dsale_dsga', 'eqpo_me', 'iskew_ff3_21d', 'ni_ar1', 'niq_at_chg1', 'qmj', 'resff3_6_1', 'rmax5_rvol_21d', 'saleq_gr1', 'seas_11_15an', 'seas_16_20an', 'seas_6_10an', 'sti_gr1a']"
1981-07-31,2006-07-31,2007-07-31,0.0025,0.013306688662004351,-0.004496076024709472,21,"['RF', 'Sp_Ex_ret', 'downside_dev_12', 'epspi_q', 'beta_dimson_21d', 'dbnetis_at', 'debt_gr3', 'dsale_dinv', 'dsale_dsga', 'iskew_ff3_21d', 'ni_ar1', 'niq_at_chg1', 'qmj', 'resff3_6_1', 'rmax5_rvol_21d', 'saleq_gr1', 'saleq_su', 'seas_11_15an', 'seas_16_20an', 'seas_6_10an', 'sti_gr1a']"
1982-07-31,2007-07-31,2008-07-31,0.0025,0.011953923093110719,-0.03782294178221246,21,"['RF', 'Sp_Ex_ret', 'downside_dev_12', 'max_dd_12', 'epspi_q', 'beta_dimson_21d', 'dbnetis_at', 'debt_gr3', 'dsale_dinv', 'iskew_ff3_21d', 'niq_at_chg1', 'prc', 'qmj', 'resff3_6_1', 'rmax5_rvol_21d', 'saleq_gr1', 'saleq_su', 'seas_11_15an', 'seas_16_20an', 'seas_6_10an', 'sti_gr1a']"
1983-07-31,2008-07-31,2009-07-31,0.0025,0.012041890549623901,-0.00594894644487276,21,"['RF', 'Sp_Ex_ret', 'downside_dev_12', 'epspi_q', 'dbnetis_at', 'debt_gr3', 'dsale_dinv', 'dsale_drec', 'dsale_dsga', 'iskew_ff3_21d', 'niq_at_chg1', 'oaccruals_at', 'oaccruals_ni', 'qmj', 'resff3_6_1', 'rmax5_rvol_21d', 'saleq_gr1', 'seas_11_15an', 'seas_16_20an', 'seas_16_20na', 'sti_gr1a']"
1984-07-31,2009-07-31,2010-07-31,0.0025,0.017959831310334295,0.004829927695075842,22,"['Sp_Ex_ret', 'ret_lag1', 'downside_dev_12', 'max_dd_12', 'epspi_q', 'epspx_q', 'aliq_mat', 'dbnetis_at', 'debt_gr3', 'dolvol_var_126d', 'gp_at', 'ocf_at_chg1', 'pi_nix', 'qmj_growth', 'resff3_6_1', 'saleq_gr1', 'seas_11_15an', 'seas_1_1an', 'seas_2_5an', 'seas_6_10an', 'sti_gr1a', 'zero_trades_21d']"
1985-07-31,2010-07-31,2011-07-31,0.0025,0.019730841514835062,-0.03005150886041985,26,"['Sp_Ex_ret', 'ret_lag1', 'vol_12', 'downside_dev_12', 'max_dd_12', 'epspi_q', 'epspx_q', 'aliq_mat', 'dbnetis_at', 'debt_gr3', 'dolvol_126d', 'dolvol_var_126d', 'dsale_drec', 'fnl_gr1a', 'lti_gr1a', 'niq_be_chg1', 'noa_at', 'o_score', 'oaccruals_at', 'pi_nix', 'resff3_6_1', 'saleq_gr1', 'seas_11_15an', 'seas_1_1an', 'seas_2_5an', 'seas_6_10an']"
1986-07-31,2011-07-31,2012-07-31,0.0025,0.018105613775929674,-0.04530429820281223,23,"['Sp_Ex_ret', 'vol_12', 'downside_dev_12', 'max_dd_12', 'epsfx_q', 'epspi_q', 'epspx_q', 'aliq_mat', 'dbnetis_at', 'debt_gr3', 'dolvol_126d', 'dolvol_var_126d', 'fnl_gr1a', 'lti_gr1a', 'niq_be_chg1', 'o_score', 'oaccruals_at', 'pi_nix', 'resff3_6_1', 'saleq_gr1', 'seas_11_15an', 'seas_2_5an', 'seas_6_10an']"
1987-07-31,2012-07-31,2013-07-31,0.0025,0.017465436183628946,-0.007854120200760262,22,"['Sp_Ex_ret', 'vol_12', 'downside_dev_12', 'max_dd_12', 'epspi_q', 'epspx_q', 'aliq_mat', 'beta_dimson_21d', 'coskew_21d', 'dbnetis_at', 'debt_gr3', 'dolvol_126d', 'dolvol_var_126d', 'niq_be_chg1', 'noa_at', 'oaccruals_at', 'pi_nix', 'resff3_6_1', 'saleq_gr1', 'seas_11_15na', 'seas_6_10an', 'zero_trades_21d']"
1988-07-31,2013-07-31,2014-07-31,0.0025,0.016771479393806854,0.010072096773359185,26,"['Sp_Ex_ret', 'vol_12', 'downside_dev_12', 'max_dd_12', 'epspi_q', 'epspx_q', 'aliq_mat', 'beta_dimson_21d', 'cash_at', 'coskew_21d', 'dbnetis_at', 'debt_gr3', 'dolvol_126d', 'dolvol_var_126d', 'fnl_gr1a', 'niq_be_chg1', 'niq_su', 'noa_at', 'oaccruals_at', 'ocf_at_chg1', 'pi_nix', 'resff3_6_1', 'saleq_gr1', 'seas_11_15na', 'seas_6_10an', 'zero_trades_21d']"
1989-07-31,2014-07-31,2015-07-31,0.0025,0.01647111710690341,-0.021377448515316422,23,"['Sp_Ex_ret', 'vol_12', 'downside_dev_12', 'max_dd_12', 'epsfx_q', 'epspi_q', 'aliq_mat', 'beta_dimson_21d', 'cash_at', 'coskew_21d', 'debt_gr3', 'dolvol_126d', 'dolvol_var_126d', 'fnl_gr1a', 'iskew_capm_21d', 'niq_be_chg1', 'noa_at', 'oaccruals_at', 'pi_nix', 'resff3_6_1', 'seas_11_15na', 'seas_6_10an', 'zero_trades_21d']"
1990-07-31,2015-07-31,2016-07-31,0.0025,0.014168162306632759,-0.02480558297779334,21,"['Sp_Ex_ret', 'vol_12', 'downside_dev_12', 'max_dd_12', 'epspi_q', 'epspx_q', 'aliq_mat', 'beta_dimson_21d', 'cash_at', 'coskew_21d', 'debt_gr3', 'dolvol_126d', 'dolvol_var_126d', 'fnl_gr1a', 'niq_be_chg1', 'oaccruals_at', 'pi_nix', 'resff3_6_1', 'seas_11_15na', 'seas_6_10an', 'zero_trades_21d']"
1991-07-31,2016-07-31,2017-07-31,0.0025,0.01289043070747875,-0.0039567491527852106,21,"['Sp_Ex_ret', 'vol_12', 'downside_dev_12', 'max_dd_12', 'epspi_q', 'epspx_q', 'aliq_mat', 'beta_dimson_21d', 'dolvol_126d', 'dolvol_var_126d', 'dsale_dinv', 'dsale_dsga', 'niq_be_chg1', 'pi_nix', 'resff3_6_1', 'ret_12_7', 'rskew_21d', 'seas_11_15na', 'seas_1_1na', 'tangibility', 'turnover_126d']"
1992-07-31,2017-07-31,2018-07-31,0.0025,0.012415071061868233,-0.006366311226259969,20,"['Sp_Ex_ret', 'vol_12', 'downside_dev_12', 'epspi_q', 'epspx_q', 'aliq_mat', 'beta_dimson_21d', 'dbnetis_at', 'dolvol_126d', 'dolvol_var_126d', 'dsale_dinv', 'dsale_dsga', 'niq_be_chg1', 'niq_su', 'pi_nix', 'resff3_6_1', 'ret_12_7', 'seas_11_15na', 'seas_1_1na', 'tangibility']"
1993-07-31,2018-07-31,2019-07-31,0.0025,0.010771697703447325,-0.009890281700350778,18,"['Sp_Ex_ret', 'downside_dev_12', 'epspi_q', 'epspx_q', 'aliq_mat', 'beta_dimson_21d', 'dolvol_126d', 'dolvol_var_126d', 'dsale_dsga', 'fnl_gr1a', 'niq_be_chg1', 'niq_su', 'pi_nix', 'resff3_6_1', 'ret_12_7', 'seas_11_15na', 'tangibility', 'turnover_126d']"
1994-07-31,2019-07-31,2020-07-31,0.0025,0.010284687320281982,0.0016614834060290073,22,"['downside_dev_12', 'epspi_q', 'epspx_q', 'aliq_mat', 'beta_dimson_21d', 'dbnetis_at', 'dolvol_126d', 'dolvol_var_126d', 'fnl_gr1a', 'lti_gr1a', 'niq_su', 'o_score', 'ocf_at_chg1', 'ope_be', 'pi_nix', 'prc', 'resff3_6_1', 'ret_12_7', 'seas_11_15an', 'seas_11_15na', 'seas_6_10na', 'tangibility']"
1995-07-31,2020-07-31,2021-07-31,0.0025,0.013597547515374342,-0.004897393082567536,23,"['Sp_Ex_ret', 'downside_dev_12', 'epspi_q', 'epspx_q', 'beta_dimson_21d', 'dolvol_126d', 'dolvol_var_126d', 'earnings_variability', 'ivol_hxz4_21d', 'lti_gr1a', 'niq_be_chg1', 'niq_su', 'noa_at', 'ocf_at_chg1', 'ope_be', 'pi_nix', 'resff3_6_1', 'ret_12_7', 'seas_11_15an', 'seas_11_15na', 'seas_1_1an', 'seas_6_10na', 'tangibility']"
1996-07-31,2021-07-31,2022-07-31,0.0025,0.016039195316607913,-0.06698772207681114,25,"['RF', 'Sp_Ex_ret', 'downside_dev_12', 'epspi_q', 'epspx_q', 'aliq_mat', 'beta_60m', 'beta_dimson_21d', 'cash_at', 'dolvol_126d', 'lti_gr1a', 'niq_be_chg1', 'noa_at', 'o_score', 'ocf_at_chg1', 'ope_be', 'resff3_6_1', 'ret_12_7', 'ret_9_1', 'seas_11_15an', 'seas_11_15na', 'seas_1_1an', 'seas_6_10na', 'tangibility', 'zero_trades_252d']"
1997-07-31,2022-07-31,2023-07-31,0.0025,0.013955216576538754,-0.014405567326928548,22,"['downside_dev_12', 'epspi_q', 'epspx_q', 'beta_dimson_21d', 'cop_atl1', 'lti_gr1a', 'niq_be_chg1', 'niq_su', 'noa_at', 'ocf_at', 'ocf_at_chg1', 'ope_be', 'pi_nix', 'resff3_6_1', 'ret_12_7', 'ret_9_1', 'seas_11_15an', 'seas_11_15na', 'seas_16_20na', 'seas_1_1an', 'tangibility', 'zero_trades_252d']"
1998-07-31,2023-07-31,2024-07-31,0.0025,0.010469917254803618,-0.003754014808405204,19,"['downside_dev_12', 'epspi_q', 'epspx_q', 'beta_60m', 'beta_dimson_21d', 'cash_at', 'inv_gr1', 'niq_be_chg1', 'noa_at', 'ocf_at_chg1', 'pi_nix', 'prc', 'resff3_6_1', 'saleq_su', 'seas_11_15na', 'seas_16_20na', 'seas_1_1an', 'tax_gr1a', 'zero_trades_252d']"
