train_start,train_end,test_end,alpha,r2_train,r2_test,n_nonzero,selected_features
1978-07-31,2003-07-31,2004-07-31,0.003,0.010371530205757096,-0.0005570767423881406,17,"['Sp_Ex_ret', 'downside_dev_12', 'max_dd_12', 'epspi_q', 'dbnetis_at', 'debt_gr3', 'dsale_dsga', 'eqpo_me', 'iskew_ff3_21d', 'ni_ar1', 'niq_at_chg1', 'qmj', 'resff3_6_1', 'rmax5_rvol_21d', 'saleq_gr1', 'seas_11_15an', 'sti_gr1a']"
1979-07-31,2004-07-31,2005-07-31,0.003,0.01101751344734525,0.007546958710273999,15,"['RF', 'Sp_Ex_ret', 'downside_dev_12', 'epspi_q', 'dbnetis_at', 'debt_gr3', 'dsale_dsga', 'iskew_ff3_21d', 'niq_at_chg1', 'qmj', 'resff3_6_1', 'rmax5_rvol_21d', 'saleq_gr1', 'seas_11_15an', 'sti_gr1a']"
1980-07-31,2005-07-31,2006-07-31,0.003,0.011486315390354385,-0.009881031049545408,18,"['RF', 'Sp_Ex_ret', 'downside_dev_12', 'epspi_q', 'dbnetis_at', 'debt_gr3', 'dsale_dinv', 'dsale_dsga', 'eqpo_me', 'iskew_ff3_21d', 'niq_at_chg1', 'qmj', 'resff3_6_1', 'rmax5_rvol_21d', 'saleq_gr1', 'seas_11_15an', 'seas_16_20an', 'sti_gr1a']"
1981-07-31,2006-07-31,2007-07-31,0.003,0.010554836539205192,-0.0020428194497568164,18,"['RF', 'Sp_Ex_ret', 'downside_dev_12', 'epspi_q', 'dbnetis_at', 'debt_gr3', 'dsale_dinv', 'iskew_ff3_21d', 'ni_ar1', 'qmj', 'resff3_6_1', 'rmax5_rvol_21d', 'saleq_gr1', 'saleq_su', 'seas_11_15an', 'seas_16_20an', 'seas_6_10an', 'sti_gr1a']"
1982-07-31,2007-07-31,2008-07-31,0.003,0.009587525419588072,-0.03547250834026161,17,"['Sp_Ex_ret', 'downside_dev_12', 'max_dd_12', 'epspi_q', 'dbnetis_at', 'debt_gr3', 'dsale_dinv', 'iskew_ff3_21d', 'prc', 'qmj', 'resff3_6_1', 'rmax5_rvol_21d', 'saleq_gr1', 'saleq_su', 'seas_11_15an', 'seas_16_20an', 'sti_gr1a']"
1983-07-31,2008-07-31,2009-07-31,0.003,0.009497573092968059,0.0007098857770205802,17,"['RF', 'Sp_Ex_ret', 'downside_dev_12', 'epspi_q', 'dbnetis_at', 'debt_gr3', 'dsale_dinv', 'dsale_drec', 'dsale_dsga', 'niq_at_chg1', 'oaccruals_ni', 'qmj', 'resff3_6_1', 'saleq_gr1', 'seas_11_15an', 'seas_16_20an', 'sti_gr1a']"
1984-07-31,2009-07-31,2010-07-31,0.003,0.015808558794188632,0.002635892078928559,15,"['Sp_Ex_ret', 'downside_dev_12', 'epspi_q', 'aliq_mat', 'debt_gr3', 'dolvol_var_126d', 'gp_at', 'ocf_at_chg1', 'resff3_6_1', 'saleq_gr1', 'seas_11_15an', 'seas_1_1an', 'seas_2_5an', 'seas_6_10an', 'zero_trades_21d']"
1985-07-31,2010-07-31,2011-07-31,0.003,0.01654050443780164,-0.027424035430917426,19,"['Sp_Ex_ret', 'ret_lag1', 'vol_12', 'downside_dev_12', 'max_dd_12', 'epspi_q', 'aliq_mat', 'debt_gr3', 'dolvol_var_126d', 'dsale_drec', 'fnl_gr1a', 'oaccruals_at', 'pi_nix', 'resff3_6_1', 'saleq_gr1', 'seas_11_15an', 'seas_1_1an', 'seas_2_5an', 'seas_6_10an']"
1986-07-31,2011-07-31,2012-07-31,0.003,0.014739218382433195,-0.03722816647929439,16,"['Sp_Ex_ret', 'vol_12', 'downside_dev_12', 'max_dd_12', 'epspi_q', 'aliq_mat', 'debt_gr3', 'dolvol_126d', 'dolvol_var_126d', 'fnl_gr1a', 'niq_be_chg1', 'pi_nix', 'resff3_6_1', 'saleq_gr1', 'seas_11_15an', 'seas_2_5an']"
1987-07-31,2012-07-31,2013-07-31,0.003,0.013286066980108702,-0.008585040999687932,17,"['Sp_Ex_ret', 'vol_12', 'downside_dev_12', 'max_dd_12', 'epspi_q', 'coskew_21d', 'dbnetis_at', 'debt_gr3', 'dolvol_126d', 'dolvol_var_126d', 'niq_be_chg1', 'noa_at', 'oaccruals_at', 'pi_nix', 'resff3_6_1', 'seas_11_15na', 'seas_6_10an']"
1988-07-31,2013-07-31,2014-07-31,0.003,0.013142981638264994,0.006760547939881678,19,"['Sp_Ex_ret', 'vol_12', 'downside_dev_12', 'max_dd_12', 'epspi_q', 'aliq_mat', 'coskew_21d', 'debt_gr3', 'dolvol_126d', 'dolvol_var_126d', 'fnl_gr1a', 'niq_be_chg1', 'niq_su', 'noa_at', 'oaccruals_at', 'pi_nix', 'resff3_6_1', 'seas_11_15na', 'seas_6_10an']"
1989-07-31,2014-07-31,2015-07-31,0.003,0.013410273098726555,-0.018094048776159832,18,"['Sp_Ex_ret', 'vol_12', 'downside_dev_12', 'max_dd_12', 'epspi_q', 'aliq_mat', 'coskew_21d', 'debt_gr3', 'dolvol_126d', 'dolvol_var_126d', 'fnl_gr1a', 'niq_be_chg1', 'noa_at', 'oaccruals_at', 'pi_nix', 'resff3_6_1', 'seas_11_15na', 'seas_6_10an']"
1990-07-31,2015-07-31,2016-07-31,0.003,0.01151136329475766,-0.019825476741991865,13,"['Sp_Ex_ret', 'vol_12', 'downside_dev_12', 'epspi_q', 'aliq_mat', 'debt_gr3', 'dolvol_126d', 'dolvol_var_126d', 'niq_be_chg1', 'pi_nix', 'resff3_6_1', 'seas_11_15na', 'seas_6_10an']"
1991-07-31,2016-07-31,2017-07-31,0.003,0.009079675398139364,-0.0023775597746329424,17,"['Sp_Ex_ret', 'vol_12', 'downside_dev_12', 'max_dd_12', 'epspi_q', 'epspx_q', 'aliq_mat', 'dolvol_126d', 'dolvol_var_126d', 'dsale_dsga', 'niq_be_chg1', 'pi_nix', 'resff3_6_1', 'ret_12_7', 'seas_11_15na', 'tangibility', 'turnover_126d']"
1992-07-31,2017-07-31,2018-07-31,0.003,0.008689265641431465,-0.0063354257163150685,14,"['Sp_Ex_ret', 'downside_dev_12', 'epspi_q', 'epspx_q', 'aliq_mat', 'dolvol_126d', 'dolvol_var_126d', 'dsale_dsga', 'niq_be_chg1', 'niq_su', 'pi_nix', 'resff3_6_1', 'seas_11_15na', 'tangibility']"
1993-07-31,2018-07-31,2019-07-31,0.003,0.007326971136927374,-0.008835853287274542,16,"['Sp_Ex_ret', 'downside_dev_12', 'epspi_q', 'epspx_q', 'aliq_mat', 'dolvol_126d', 'dolvol_var_126d', 'dsale_dsga', 'fnl_gr1a', 'niq_be_chg1', 'niq_su', 'pi_nix', 'resff3_6_1', 'ret_12_7', 'tangibility', 'turnover_126d']"
1994-07-31,2019-07-31,2020-07-31,0.003,0.00713174259529914,-0.0005757462846898154,15,"['downside_dev_12', 'epspi_q', 'epspx_q', 'aliq_mat', 'dbnetis_at', 'dolvol_126d', 'dolvol_var_126d', 'fnl_gr1a', 'niq_su', 'ocf_at_chg1', 'ope_be', 'pi_nix', 'resff3_6_1', 'seas_11_15na', 'tangibility']"
1995-07-31,2020-07-31,2021-07-31,0.003,0.009857582101244988,-0.008791837395982105,18,"['Sp_Ex_ret', 'downside_dev_12', 'epspi_q', 'epspx_q', 'beta_dimson_21d', 'dolvol_126d', 'lti_gr1a', 'niq_be_chg1', 'noa_at', 'ocf_at_chg1', 'pi_nix', 'resff3_6_1', 'ret_12_7', 'seas_11_15an', 'seas_11_15na', 'seas_1_1an', 'seas_6_10na', 'tangibility']"
1996-07-31,2021-07-31,2022-07-31,0.003,0.012105901073832692,-0.054141216856900876,20,"['RF', 'Sp_Ex_ret', 'downside_dev_12', 'epspi_q', 'epspx_q', 'aliq_mat', 'beta_60m', 'beta_dimson_21d', 'niq_be_chg1', 'noa_at', 'ocf_at_chg1', 'ope_be', 'resff3_6_1', 'ret_12_7', 'seas_11_15an', 'seas_11_15na', 'seas_1_1an', 'seas_6_10na', 'tangibility', 'zero_trades_252d']"
1997-07-31,2022-07-31,2023-07-31,0.003,0.011366698179929191,-0.012124941993476801,18,"['downside_dev_12', 'epspi_q', 'epspx_q', 'beta_dimson_21d', 'niq_be_chg1', 'niq_su', 'noa_at', 'ocf_at', 'ocf_at_chg1', 'ope_be', 'resff3_6_1', 'ret_12_7', 'ret_9_1', 'seas_11_15an', 'seas_11_15na', 'seas_16_20na', 'tangibility', 'zero_trades_252d']"
1998-07-31,2023-07-31,2024-07-31,0.003,0.00775900455108447,-0.0021777194512315745,17,"['downside_dev_12', 'epspi_q', 'epspx_q', 'beta_dimson_21d', 'cash_at', 'inv_gr1', 'niq_be_chg1', 'noa_at', 'ocf_at_chg1', 'pi_nix', 'prc', 'resff3_6_1', 'saleq_su', 'seas_11_15na', 'seas_16_20na', 'tax_gr1a', 'zero_trades_252d']"
